KEY,"English"
M_04_Terminal Info,"[i]In his haste, {0} left this terminal unlocked.[/i]\n\nA Rebel can interact with the terminal to try to open the security door."
M_04_Terminal Test,"[i]There are a number of security routines running. You try to quickly identify the door’s override.[/i]\n\nTest  plus . (Roll both pools at once.)"
M_04_Terminal_0,"[i]You manage to unlock the door, but couldn’t find the remote open function.[/i]"
M_04_Terminal_2,"[i]You locate the remote open function, and the door easily slides open.[/i]\n\nOpen the indicated door."
M_04_Terminal_3,"[i]You manage to unlock the door, but couldn’t find the remote open function.[/i]"
M_04_Insight Success,"[i]You spot an entry for a safe inside the desk. Taking a second to reroute a self-destruct sequence, you pop open the door and find some stashed gear.[/i]"
M_04_Insight Fail,"[i]You spot an entry for a safe inside the desk. You pop open the door before noticing the terminal’s self-destruct sequence. Grabbing the contents of the safe, you turn away from the blast.[/i]\n\nRoll 1 red die. You suffer  equal to the  results."
M_04_Terminal Discard,"[i]The system detects your override and locks you out of this terminal.[/i]\n\nDiscard this terminal."
M_04_Stations Hacked,"[i]You also stumble across an Imperial power station matrix and instinctively disable as much as you can before the system detects your overrides and locks you out of this terminal.[/i]\n\nDiscard this terminal."
M_04_Strength Success,"[i]The terminal disintegrates under your blow. Through the new hole in the desk, you notice that you’ve also loosened a safe. Peering inside, you recover some stashed gear.[/i]"
M_04_Strength Fail,"[i]The terminal shifts under your blow, granting you a final view of its self-destruct sequence.[/i]\n\nRoll 1 red die. You suffer  equal to the  results."
M_04_Strength Fail2,"[i]The explosion obliterated the desk and loosened a safe door beneath. Prying the door off, you recover some stashed gear.[/i]"
M_04_Blue Station Name,"Blue Power Station"
M_04_Green Station Name,"Green Power Station"
M_04_Red Station Name,"Red Power Station"
M_04_Yellow Station Name,"Yellow Power Station"
M_04_Red Station Info,"[i]This station appears to be powering General Weiss’s supplemental systems.[/i]\n\nA Rebel can attack a power station (Health: 7, Defense: 1 black die). When a power station is destroyed, defeat it from the Imperial tracker."
M_04_Red Station Destroyed,"[i]The station explodes in a brilliant flash. Weiss’s AT-ST appears to lose some power.[/i]"
M_04_Green Station Info,"[i]This power station appears to be aiding General Weiss’s targeting array.[/i]\n\nA Rebel can attack a power station (Health: 7, Defense: 1 black die). When a power station is destroyed, defeat it from the Imperial tracker."
M_04_Green Station Destroyed,"[i]The station explodes in a brilliant flash. Weiss’s AT-ST appears to lose some power.[/i]"
M_04_Blue Station Info,"[i]This station appears to be powering General Weiss’s supplemental systems.[/i]\n\nA Rebel can attack a power station (Health: 7, Defense: 1 black die). When a power station is destroyed, defeat it from the Imperial tracker."
M_04_Blue Station Destroyed,"[i]The station explodes in a brilliant flash. Weiss’s AT-ST appears to lose some power.[/i]"
M_04_Yellow Station Info,"[i]This power station appears to be aiding General Weiss’s shock emitter.[/i]\n\nA Rebel can attack a power station (Health: 7, Defense: 1 black die). When a power station is destroyed, defeat it from the Imperial tracker."
M_04_Yellow Station Destroyed,"[i]The station explodes in a brilliant flash. Weiss’s AT-ST appears to lose some power.[/i]"
M_04_Hangar Unlocked Objective,"Pursue the traitor into the unlocked hangar."
M_04_Failure1,"[i]Outgunned, you flee back into the jungle. Blaster bolts whiz past your ears as you try not to trip over the roots. You lose your pursuers in the trees and escape to the safety of your waiting ship.[/i]"
M_04_Failure2,"[i]Trapped in the Imperial facility, you desperately plea for your pilot’s aid. Risking heavy damage, your ship lands on the facility roof. The pilot shoots out one of the skylights and drops a rope, covering your escape with a smoke grenade.[/i]"
M_04_Failure3,"[i]With nowhere to run, you leap through the open hangar door into the treetops. The cuts from the branches sting, and the bruises from the fall will hurt tomorrow, but it’s better than an Imperial prison cell. You limp away to the backup rendezvous point defeated, but alive.[/i]"
M_04_Failure4,"[i]Outgunned and with no evacuation plan, you leap through the open hangar door into the treetops. The cuts from the branches sting, and the bruises from the fall will hurt tomorrow, but it’s better than the blaster bolts and missiles still hailing from the hangar above. You limp away to the backup rendezvous point defeated, but alive.[/i]"
TRAITOR_NAME_1,"Ares"
TRAITOR_NAME_FULL_1,"Ares Ginn"
TRAITOR_NAME_2,"Burin"
TRAITOR_NAME_FULL_2,"Burin Kassal"
TRAITOR_NAME_3,"Calle"
TRAITOR_NAME_FULL_3,"Calle Tharandon"

M_04_TRAITOR_NAME,"TRAITOR"
M_04_TRAITOR_SINGULAR,"Imperial Officer"
M_04_TRAITOR_INSTRUCTIONS_ELITE,"Ignore the [b]Executive Order[/b] and [b]Cower[/b] abilities on this group’s card."
M_04_ACTION_TRAITOR," [b]Move 3[/b] toward the hangar door.\n
 [b]Order[/b]: Another Imperial figure with a figure cost of 6 or less that can perform an attack [b]attacks[/b] « {0} »."
M_04_BONUS_TRAITOR,"After this figure’s activation, each other Imperial figure [b]moves 1[/b] toward the Rebels."

M_04_POWER_STATION,"Power Station"
ACTION_POWER_STATION," General Weiss [b]attacks[/b] « the healthy hero » who has suffered the most .\n
 General Weiss recovers 2."
BONUS_POWER_STATION_1,"General Weiss performs this activation. He gains +2 Accuracy, and his attack pool consists of 1 blue and 1 red die."
BONUS_POWER_STATION_2,"General Weiss performs this activation. He gains +2 Accuracy, and his attack pool consists of 1 green and 1 red die."
BONUS_POWER_STATION_3,"General Weiss performs this activation. He gains +2 Accuracy, and his attack pool consists of 1 red and 1 yellow die."
M_04_Peril_1,"[b]Minor Peril[/b]\n\n[i]A security turret pops from a wall panel and gets one shot before you destroy it.[/i]\n\nA turret [b]attacks[/b] the Rebel farthest from tile 06A using 1 blue and 1 red die. This attack does not require Accuracy or line of sight."
M_04_Peril_2,"[b]Deadly Peril[/b]\n\n[i]This hidden turret seems to have adapted to your defenses.[/i]\n\nA turret [b]attacks[/b] the Rebel farthest from tile 06A using 1 blue, 1 green, and 1 red die. This attack does not require Accuracy or line of sight."
M_04_TIE Peril,"[b]Deadly Peril[/b]\n\n[i]TIE fighters have returned to the base and are flying well-coordinated attack runs against your team.[/i]\n\nRoll 2 red dice. « The healthy hero » who has suffered the least  suffers  equal to the  results."
M_05_NAME,"Freedom Fighters"
M_05_DESC,"[i]With the traitor uncovered, the [/i]Freedom Fighter[i] is at last ready to regroup with the Rebel fleet near Sullust. Before you part ways, the captain has one last mission she needs your help with.[/i]"
M_05_Darpik_NAME,"Darpik"
M_05_Captain_NAME,"Terkas"
M_05_Prologue_1,"[i]You receive a transmission from Captain {0}:\n\n""Return to the [/i]Freedom Fighter[i] immediately, Rebels. We’ve uncovered intelligence that the Empire is up to something big.""\n\nReady to help however you can, you head to the included coordinates near Ithor.[/i]"
M_05_Prologue_Weiss,"[i]You arrive on the [/i]Freedom Fighter[i]’s bridge to find Captain {0} reviewing a hologram message.\n\n""We’re under heavy attack!"" a grizzled commander reports from some distant battlefield. ""The Empire brought their best heavy vehicles to this one. Requesting backup from any available Rebel forces.""[/i]"
M_05_Prologue_Weiss_2,"[i]""I’m not certain it’s General Weiss,"" {0} says, ""but these attacks have started happening more frequently. We lose some intelligence to a general, and then vehicles start showing up? You’ve at least faced him before; I’d like you to take some troopers and head down...[/i]"
M_05_Prologue_Other,"[i]You arrive on the [/i]Freedom Fighter’s[i] bridge to find Captain {0} reviewing a hologram message.\n\n""We’re under heavy attack!"" a grizzled commander reports from some distant battlefield. ""Requesting backup from any available Rebel forces.""[/i]"
M_05_Prologue_Other_2,"[i]""You’ve just taken down one of the Empire’s top generals,"" {0} says, ""Think you can pull that stunt twice? I’d like you to take some troopers and head down...""[/i]"
M_05_Prologue_Alarm,"[i]The captain’s request is cut off by blaring sirens. {0} rushes to pull up a sensor feed and stares in shock at the image displayed before you.\n\nAn Imperial Star Destroyer sits directly above the [/i]Freedom Fighter[i]. Before anyone can even utter a word, the Rebel ship is locked in a tractor beam.[/i]"
M_05_Prologue_Panic,"[i]Everyone on the bridge tries to take emergency actions, but to no avail. ""We’re caught,"" {0} says. ""That treacherous {1} must have leaked more information than he let on, that scum. But I’m not out of hope just yet. How do you feel about impossible odds?"" the captain asks.[/i]"
M_05_Prologue_Plan,"[i]""Once they’ve reeled us in, we’re going to be boarded, and all of us high-ranking officers will be rounded up,"" {0} muses. ""But you’re not actually crew, so they won’t even know you’re aboard! Quickly, follow me.""[/i]"
M_05_Prologue_Plan_2,"[i]Captain {0} leads you to the cargo hold. ""Get inside the food crates. The Empire is so well stocked, they always check them last, if ever.""\n\nYou duck into some already molding foodstores, and {0} grabs a knife from a nearby shelf. ""I don’t know where we’ll end up, but I’ll prick my finger. Follow the red marks as best you can. And Rebels, don’t forget how to improvise. We’re well outside any of our training here."" The captain shuffles some crates in front of you before leaving the room.[/i]"
M_05_Prologue_Emerge,"[i]During the boarding you have to resist every urge to fight, but you keep your calm.\n\nHours later, you emerge from your crates to find a small squad of stormtroopers looking over the [/i]Freedom Fighter’s[i] armory. With the element of surprise, you quickly and quietly eliminate them, donning their white armor for yourselves.[/i]"
M_05_Prologue_Begin,"[i]You stealthily make your way to the cargo exit and step out into the enormous Star Destroyer hangar. Trying to imitate a stormtrooper formation, you march toward a doorway that you notice has a slight red mark next to it. Surprised that you aren’t immediately stopped at any point, you follow the captain’s trail.[/i]"

M_05_Introduction,"[i]You sneak through the halls, hiding whenever you hear boots approaching. Following the faint drops of blood your captain left, you quietly approach a large room.[/i]\n\nPlace tiles 20A, 25A, 31A, and 36A."
M_05_Introduction_2,"[i]Peering around the corner, you spot the emergency medical bay, currently being used as a holding cell for the [/i]Freedom Fighter[i]'s high-level crew.[/i]\n\nPlace 3 doors."
M_05_Intro_Crate,"[i]In the corner of the room you see a pile of ransacked Rebel supplies. One crate appears yet unopened.[/i]\n\nPlace 1 crate."
M_05_Deploy_Heroes,"[i]You inch forward to try to get a better view of the situation.[/i]\n\nDeploy the Rebels."
M_05_Deploy_Traitor,"[i]Across the room, a familiar silhouette checks the lock on a door. Whistling, he slides a code cylinder into his coat pocket.[/i]\n\nDeploy the elite Imperial Officer. This is {0}."
M_05_Deploy_Traitor_2,"[i]{0} receives a message over his comms and freezes in place. ""On the security holocams?""He pauses for a response. ""On this level? Oh, not again...""\n\n{0} looks over his shoulder, peering for a second before spotting you in the shadows. ""You’ve got moxie, pulling a stunt like this,"" he concedes, ""but there’s no escaping this one. Not for any of you!"" He pounds on the locked door.[/i]"
M_05_Deploy_Officer,"[i]Across the room, an officer checks the lock on a door, neatly tucks a code cylinder into his jacket, adjusts his gloves, and then stands at attention guarding the door.[/i]\n\nDeploy the elite Imperial Officer."
M_05_Deploy_Officer_2,"[i]The officer then receives a message over his comms. ""On the medbay holocams? At once, sir."" As he turns in your direction, you see his left eye is ringed in a fresh bruise. ""The daring Rebel heroes, I presume?"" he addresses you. ""This ought to be fun.""[/i]"
M_05_Intro_Spawn_Enemies,"[i]As you reach for your weapons, guards flood the room.[/i]"
M_05_Intro_Objective_Message,"[i]Despite this fierce resistance, you resolve to rescue your crew.[/i]"

M_05_Traitor_Defeated,"[i]""You stubborn idiots!"" {0} gasps. ""No matter what you accomplish, you will never defeat the Empire. No matter how hard you fight, it strikes back!""\n\nThe traitor slumps to the floor, his code cylinder easily retrievable from his open coat.[/i]\n\nTurn each card depleted by this figure’s [b]Insider Information[/b] ability faceup. They can be used normally."
M_05_Officer_Defeated,"[i]The officer slumps to the floor, his code cylinder easily retrievable from his battle-torn coat.[/i]"
M_05_Initial_Wave_Defeated,"[i]With the skirmish over, you clearly hear familiar voices shouting for rescue.[/i]"
M_05_Code_Objective,"[i]His code cylinder looks like the one you saw being used to lock the far door. Once it’s safe, you should be able to help whoever’s still pounding wildly on that door.[/i]\n\n  Objective Updated  \n\nFinish the fight, then free the [i]Freedom Fighter[/i]’s crew."

M_05_Captive_Door_Open,"[i]The lock sticks a little as it reads the cylinder’s permissions, but ultimately unlocks with a welcome click.[/i]\n\nOpen the door."
M_05_Reveal_Cell,"[i]Inside the small medical closet, you find a number of high-ranking [/i]Freedom Fighter[i] officials.[/i]\n\nPlace tile 33A."
M_05_Free_Darpik,"[i]""I love it when a plan works,"" Captain Darpik smiles. ""But there’s no time to celebrate. I have to free the rest of the crew; they’re being held down the hall. With a few of these weapons lying about, it should be no trouble at all! You just focus on releasing the docking controls, and we’ll meet back up on the [/i]Freedom Fighter[i]. This breakout is going pretty well,"" she says, nearly amused[/i]."
M_05_Darpik_Map,"[i]""Oh, except for this,"" she continues. ""I overheard our captors talking about my star map. They’re decoding it in the control room across the hall. You need to destroy it,"" she says, gripping your shoulder, ""or there won’t be anywhere safe to escape to.""[/i]"
M_05_Free_Captain,"[i]""Whew, step one complete,"" Terkas says as she scouts the floor for Imperial weapons. ""But we’re not done yet. We’ll head down the hall to free the others, you just focus on releasing the docking controls. With a little luck, I’ll see you all back on the [/i]Freedom Fighter[i].""\n\n""I hope the Force is with us,"" she says under her breath[/i]."
M_05_Captain_Map,"[i]""Oh, and there’s been a complication,"" she continues. ""I overheard our captors talking about Captain Darpik’s star map. They’re decoding it in the control room. If you can’t destroy it, we won’t be safe even if we do pull this off.""[/i]"
M_05_Free_2_Crew,"[i]Further back, you spot {0}, gnawing at his binds. ""It’s good to know someone’s still got our backs,"" he says, looking up.\n\n""I’m going to help the captain, but I overheard a scrap of the password to the control room before we got stuffed in here. I think it started with {1}.""[/i]"
M_05_Free_2_Crew_2,"[i]""And it ended with {0},"" {1} adds. ""Not to be rude, but we are on a Star Destroyer. We’ve got to keep this moving if we want to make it out of here.""[/i]"
M_05_Free_1_Crew,"[i]Further back, you spot {0}, slowly getting up. ""With {1} turning on us, and {2}...gone, it’s good to know someone’s still got our backs,"" he says, shaking your hand.\n\n""I’m going to help the captain, but I overheard a scrap of the password to the control room before we got stuffed in here. I think it started with {3}.""[/i]"
M_05_Crew_Leaves,"[i]Wishing each other luck, you part ways with your comrades once again. Now with a good lead on the door code, you turn your attention to breaching the control room and freeing the [/i]Freedom Fighter[i].[/i]\n\n  Objective Updated  \n\nAccess the control room."

M_05_1_Code,"[i]Looking through some of the code cylinder’s data, you find several door codes that might match the control room. Thankfully, your crew’s hints help you find the only valid code.[/i]\n\nA Rebel can interact with the door to enter the passcode and open the door."
M_05_2_Code,"[i]Looking through some of the code cylinder’s data, you find several door codes that might match the control room. Thankfully, your crew’s hint narrows the possibilities down to just two.[/i]\n\nA Rebel can interact with the door to try a passcode."
M_05_2_Code_2,"[i]Only one possible code remains.[/i]\n\nA Rebel can interact with the door to enter the passcode and open the door."
M_05_Wrong_Code,"[i]The door rejects your passcode and remains locked.[/i]"

M_05_Control_Door,"[i]The security door flashes green and glides open.[/i]\n\nOpen the door."
M_05_Control_Room,"[i]You find a military control room overlooking the docking bay. Through the enormous glass viewing window, you see the [/i]Freedom Fighter[i], still clamped in place.[/i]\n\nPlace tiles 19A, 23A, 24A, 29A, and 35A."
M_05_Control_Crates,"[i]Neatly stacked along the wall you spot some Imperial provisions.[/i]\n\nPlace 2 crates."
M_05_Control_Docking_Terminal,"[i]On the far side of the control room, you see displays showing footage of all angles of the [/i]Freedom Fighter[i], as well as a stream of bay data, all controlled from a single terminal.[/i]\n\nPlace a red terminal."
M_05_Control_Starmap,"[i]Captain Darpik’s star map is displayed via projection, with new routes and planets popping up as its encryption is broken.[/i]\n\nPlace a blue terminal."
M_05_Control_Spawn_1,"[i]Imperial forces already have their weapons ready.[/i]"
M_05_Control_Spawn_2,"[i]Other forces are just grabbing their gear.[/i]"
M_05_Control_Door_Open,"[i]The remaining security door flies open.[/i]\n\nOpen the indicated door."
M_05_Control_Flank_Spawn,"[i]A sinister enemy approaches your flank.[/i]"
M_05_Control_Objective,"  Objective Updated  \n\n[i]Defeat the Imperials and secure the [/i]Freedom Fighter[i]’s freedom.[/i]"

M_05_Terminal_Test,"[i]This terminal controls most of the heavy machinery in the bay, as well as the automated defense systems. You need to be careful to release your ship without damaging it.[/i]\n\nTest ."
M_05_Terminal_Partial,"[i]A few of the physical locks release, but enough hold that the [/i]Freedom Fighter[i] is stuck. You’ll need to keep working on the others.[/i]"
M_05_Terminal_Success,"[i]The locks release, and the [/i]Freedom Fighter[i] is free to escape. Through the viewing window you see the last of the crew arriving at the ship and making a stand, waiting for you.[/i]"
M_05_Terminal_Discard,"[i]With time you could leech valuable data from this console, but you have no time for the luxury.[/i]\n\nDiscard this terminal."
M_05_Starmap_Destroyed,"[i]The display flickers and fades as the terminal smolders. The Empire won’t crush the Rebellion so easily.[/i]\n\nDiscard this terminal."
M_05_Self_Destruct_Flavor,"[i]Your meddling triggered a knockout gas defense system. The room begins to fill with haze.[/i]"
M_05_Starmap_Objective,"[i]With the [/i]Freedom Fighter[i] released, you still have to destroy the Imperial star map data to ensure that your escape isn’t temporary.[/i]\n\n  Objective Updated  \n\nDestroy the star map data."
M_05_Docking_Terminal_Objective,"[i]The galaxy is safe for Rebels once again, but until you free the [/i]Freedom Fighter[i], you and the entire crew are still in the Empire’s clutches.[/i]\n\n  Objective Updated  \n\nUse the docking terminal to free the [i]Freedom Fighter[/i]."
M_05_Reveal_Escape,"[i]As the gas starts to take hold, you can’t think straight. Your eyes water, and the room begins to spin. Unable to find your way back the way you came, you catch a glimpse of a map still on the control display. Just below this deck is a set of shuttle hangars. The only way down is through an open maintenance shaft. With nothing to lose, you decide to make the jump.[/i]\n\nWhen all Rebels are adjacent to the highlighted spaces, select one of those spaces to progress.\n\n  Objective Updated  \n\nJump down the maintenance shaft to escape the gas."
M_05_Jump,"Jump"

M_05_Jump_Flavor,"[i]Running short of breath, you leap to what you can only hope is safety below.[/i]"
M_05_Remove_Map,"Remove all figures, tokens, and tiles from the map."
M_05_Shaft,"[i]The maintenance shaft leads to serviceways on the hangar level.[/i]\n\nPlace tiles 25A, 27A, 29A, 33A, and 4 doors."
M_05_Deploy_4_Heroes,"[i]Your fall is only slightly cushioned by a pile of spare refueling tubes.[/i]\n\nDeploy the Rebels. Each hero tests , then suffers 2 minus the number of successes. If this would wound a hero, that hero suffers  until it has 1 health remaining instead."
M_05_Escape_Objective_Message,"[i]You dust off the debris, and notice you can finally catch your breath. The gas hasn’t followed you, and as your mind clears, you remember that the [/i]Freedom Fighter[i] is still waiting for you. Knowing you can’t make it back soon enough for the others to escape, you contact the captain.[/i]"
M_05_Escape_Darpik,"[i]""I can’t believe you actually freed the [/i]Freedom Fighter[i]!"" Darpik shouts, happy to hear your voices. ""But wait, why aren’t you back yet?""[/i]"
M_05_Escape_Darpik_2,"[i]""I’d be lying if this wasn’t always a possibility,"" she responds sullenly. ""Our window’s closing, I have too many lives on board to wait any longer.""[/i]"
M_05_Escape_Darpik_3,"[i]""Normally, I’d reprimand that type of bravado, but I’m not sure I even doubt you. Good luck Rebels!""\n\nThe comms go silent, but you feel the roar of the [/i]Freedom Fighter[i]’s engines, and you turn your attention back to your own escape.[/i]\n\n  Objective Updated  \n\nFind an alternate escape."
M_05_Escape_Captain,"[i]""How’s it going down there?"" Terkas asks, clearly worried.[/i]"
M_05_Escape_Captain_2,"[i]""I guess we all knew the risks,"" she says.[/i]"
M_05_Escape_Captain_3,"[i]""Hah!"" Terkas chuckles. ""If anyone can, I suppose it’d be you.""\n\nThe comms go silent, but you feel the roar of the [/i]Freedom Fighter[i]’s engines, and you turn your attention back to your own escape.[/i]\n\n  Objective Updated  \n\nFind an alternate escape."
M_05_Comm_1,"Leave without us."
M_05_Comm_2,"We’ll find our own way."

M_05_Escape_Door_Locked,"[i]There’s no time to waste; escape the Star Destroyer![/i]"
M_05_Endcap,"[i]This hangar sits empty and offers no escape.[/i]\n\nOpen the door. Place tile 36A.\n\n  Objective Updated  \n\nFind a hangar with an escape ship."
M_05_Reveal_Hangar,"[i]You finally find a hangar with some promise.[/i]\n\nOpen the door. Place tiles 19A and 36A(2)."
M_05_Reveal_TIEs,"[i]You finally find a hangar with some promise. A\n[/i]Sentinel[i]-class shuttle sits prepped for flight, but unmanned.[/i]\n\nPlace 1 neutral mission token. This is the shuttle. A hero adjacent to the shuttle can interact to try to pilot it.\n\n  Objective Updated  \n\nPilot the [i]Sentinel[/i]-class shuttle."
M_05_TIE_Test,"[i]The cockpit is largely unfamiliar, but it’s similar enough to other craft you’ve piloted that it looks manageable.[/i]\n\nTest ."
M_05_TIE_Test_0,"[i]The engines fire up, but the shuttle barely scrapes along the ground. You need to get a better handle on it.[/i]"
M_05_TIE_Test_1,"[i]The shuttle rumbles and rocks as you struggle for control, but you muscle it into compliance.[/i]"
M_05_TIE_Test_2,"[i]The [/i]Sentinel[i]-class roars to life and, despite some turbulence, welcomes its new pilot.[/i]"
M_05_Escape_Complete,"[i]Unwilling to face Darth Vader for a moment more, you pull away and tear down the launch tunnel.[/i]"
M_05_Depart_Option,"[i]With the engines running, escape is at hand.[/i]\n\nWhen the shuttle is launched, each Rebel that is on or adjacent to the [i]Sentinel[/i]-class shuttle escapes the Star Destroyer, but anyone else is left behind to face the Empire’s wrath. This will end the campaign.\n\nWould you like to launch?"
M_05_Depart_Option_2,"[i]The shuttle is prepared to launch.[/i]\n\nDuring a Rebel activation, if one or more Rebels is on or adjacent to the [/i]Sentinel[i]-class shuttle, the heroes can choose to launch the shuttle.\n\nWhen the shuttle is launched, each Rebel that is on or adjacent to the [/i]Sentinel[i]-class shuttle escapes the Star Destroyer, but anyone else is left behind to face the Empire’s wrath. This will end the mission."
M_05_Launch,"Launch"
M_05_Wait,"Wait"
M_05_Wait_Flavor,"[i]You keep the engine running and the boarding ramp down, but are prepared to leave at a moment’s notice.[/i]\n\nWhen one or more Rebels is adjacent to the [/i]Sentinel[i]-class shuttle, the heroes can choose to launch the shuttle.\n\n  Objective Updated  \n\nLaunch the shuttle and escape with as many Rebels as you can."

M_05_Reveal_Vader,"[i]Your hopes for escape disappear as a fearsome figure strides into view. As his lightsaber ignites, bathing the walls in soft red light, you notice how narrow this hallway is.[/i]\n\nDeploy Darth Vader. Darth Vader cannot be defeated."
M_05_Reveal_Stormtroopers,"[i]A squad of loyal stormtroopers accompany their master.[/i]\n\nDeploy a regular Stormtrooper group. Assign it a color."
M_05_Add_Vader_2,"[i]Darth Vader grows impatient with your incursion, his anger intensifying with each passing moment.[/i]\n\nDarth Vader now activates twice each round."
M_05_Add_Vader_3,"[i]The legendary rage of the Sith cannot be captured in stories. Darth Vader is now furious, his lightsaber a blur as it slashes at every solid object in reach.[/i]\n\nDarth Vader now activates three times each round."

M_05_Self_Destruct,"[i]The choking gas lingers.[/i]\n\nRoll 1 {0} die. Each hero suffers  equal to the  results. Each hero may test . Each hero that succeeds reduces the  they suffer by 1.\n\nEach other figure suffers 1."
M_05_Gas_Red,"red"
M_05_Gas_Green,"green"
M_05_Gas_Blue,"blue"

M_05_Crew_1,"{0}"
M_05_Crew_2,"{0}"

M_05_Code_Full_A," 141-7k9"
M_05_Code_Full_B," 141-2b4"
M_05_Code_1,"141"
M_05_Code_1A,"7k9"
M_05_Code_1B,"2b4"
M_05_ACTION_TRAITOR," [b]Move 3[/b] to [b]attack[/b] « {0} ». Apply +1 for each depleted hero Class card.\n
 [b]Move 3[/b] {2}\n
 [b]Move 5[/b] {2}\n"
M_05_BONUS_TRAITOR,"[b]Insider Information:[/b] Each hero tests . Each who fails must deplete (turn facedown) one of their Class cards until this figure is defeated. Then this figure recovers  equal to the number of cards depleted this way."
M_05_Door_Captive,"[i]You can barely hear someone banging on this locked door from inside the next room.[/i]\n\nThis door is locked."
M_05_Door_Captive_2,"[i]The Imperial forces are committed to protecting this door and won’t give you a moment to unlock it.[/i]\n\nThis door is locked. You must defeat all Imperial figures before opening this door."
M_05_Door_Captive_3,"[i]Without the sounds of battle, you hear some recognizable voices yelling through the door.[/i]\n\nA Rebel can interact with this door to open it."
M_05_Crate_Info_1,"[i]This Rebel crate sits unopened among several others that were looted by Imperials.[/i]\n\nA hero can interact with this crate to open it."
M_05_Crate_Info_2,"[i]Imperial supplies sit neatly packed in a recessed shelf.[/i]\n\nA hero can interact with this crate to open it."
M_05_Crate_Info_3,"[i]This crate is illuminated by the soft blue glow of an Imperial display.[/i]\n\nA hero can interact with this crate to open it."
M_05_Security_Door,"[i]This security door is locked from the inside and too heavily encrypted to slice.[/i]"
M_05_Code_Door,"[i]This door to the control room is locked by a passcode.[/i]"
M_05_Docking_Terminal_Confirm,"[i]This terminal controls the docking systems for the [/i]Freedom Fighter[i].[/i]\n\nA Rebel can interact to try to release the [i]Freedom Fighter[/i]."
M_05_Starmap_Confirm,"[i]Captain Darpik’s star map is being decoded by this Imperial terminal. If fully studied, the Empire will know many of the Rebellion’s trade routes and could deduce the locations of Rebel bases.[/i]\n\nA Rebel can attack this terminal (Health: 6, Defense: 1 black die)."
M_05_Escape_Chute,"[i]This maintenance shaft should drop you into a series of hangars where you might be able to steal an escape ship. As more gas pours into the room, you’ll have to take the chance.[/i]\n\nWhen all Rebels are adjacent to this maintenance shaft, select ""Jump"" to progress."
M_05_Escape_Door_Info_1,"[i]A small plaque above the door reads:\n\nHangar 41.[/i]"
M_05_Escape_Door_Info_2,"[i]A small plaque above the door reads:\n\nHangar 42.[/i]"
M_05_Escape_Door_Info_3,"[i]A small plaque above the door reads:\n\nHangar 43.[/i]"
M_05_Escape_Door_Info_4,"[i]A small plaque above the door reads:\n\nHangar 44.[/i]"
M_05_Escape_TIE,"[i]The [/i]Sentinel[i]-class controls may not be familiar, but with a Sith Lord at your back, you have no other option but to try.[/i]\n\nA Rebel adjacent to this shuttle can interact to try to pilot it."
M_05_OBJ_1,"Search for the captain and crew."
M_05_OBJ_2,"Finish the fight, then free the [i]Freedom Fighter[/i]’s crew."
M_05_OBJ_2_2,"Rescue the [i]Freedom Fighter[/i]’s crew."
M_05_OBJ_3,"Access the control room."
M_05_OBJ_4,"Use the docking terminal to free the [i]Freedom Fighter[/i]."
M_05_OBJ_5,"Free the [i]Freedom Fighter[/i] and destroy the star map data."
M_05_OBJ_6,"Destroy the star map data."
M_05_OBJ_6_2,"Use the docking controls to free the [i]Freedom Fighter[/i]."
M_05_OBJ_6_3,"Jump down the maintenance shaft to escape the gas."
M_05_OBJ_7,"Find an alternate escape."
M_05_OBJ_8,"Find a hangar with an escape ship."
M_05_OBJ_9,"Pilot the [i]Sentinel[/i]-class shuttle."
M_05_OBJ_10,"Launch the shuttle and escape with as many Rebels as you can."
M_05_Peril_1,"[b]Minor Peril[/b]\n\n[i]A disturbance flutters through your mind, distorting your thoughts.[/i]\n\nEach hero tests , then suffers  equal to the  results. Each hero with two activation tokens suffers twice that  instead."
M_05_Peril_2,"[b]Major Peril[/b]\n\n[i]You momentarily lose control of yourself as a deep rage washes over you.[/i]\n\nEach hero tests , then suffers  equal to the number of their dice that did not roll a . Each hero with two activation tokens suffers twice that  instead."
M_05_Peril_3,"[b]Deadly Peril[/b]\n\n[i]A relentless force tears at your body and mind.[/i]\n\nEach hero tests  or , then suffers  equal to the highest  results on one of their dice."
M_05_Fail_Act_1,"[i]Unable to free your crew, you kneel under the weight of your wounds. Soon you are surrounded by seemingly infinite Imperial forces.[/i]"
M_05_Fail_Act_2,"[i]Unable to best the control room’s defenses, you collapse under the weight of your injuries.[/i]"
M_05_Fail_Act_3,"[i]Though you’ve freed the [/i]Freedom Fighter[i] and its crew, the Star Destroyer’s defenses prove too powerful. You collapse to the ground choking.[/i]"
M_05_Fail_Act_4,"[i]""No more games,"" Darth Vader commands, having thwarted your escape. ""You will tell me everything I want to know, then you will die.""[/i]"
M_05_Victory,"[i]The [/i]Sentinel[i]-class shuttle roars down the Star Destroyer’s tunnel, and the lush surface of Ithor comes into view once again.[/i]"
M_05_Victory_2,"[i]The overwhelming sense of freedom is only momentary, however. Pulling up, you spot the [/i]Freedom Fighter[i] being barraged by TIE fighters. As the massive transport gains distance on the Star Destroyer, its shields are clearly depleted as the fighters' shots scar the hull.[/i]"
