KEY,"English"
ENCOUNTER_27_7C_FAIL,"[i]""Now I've got it!"" the Toydarian says with sudden realization, completely ignoring your attempts at intimidation. His excitement is quickly replaced by fear. ""I have to be going,"" the Toydarian says nervously as he slowly backs away. Over his shoulder, you see a group of {0} local security officers at the cantina's front entrance.[/i]"
ENCOUNTER_27_7D,"[i]You decide to let your fists do the talking.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_7D_PASS,"[i]You bum rush the Toydarian and quickly knock him unconscious. The Dug onlookers fight back, but they too are easily dispatched. During the brawl, Luke disappears without another word. You hope this incident has not irreparably blown his cover.[/i]\n\nYou lost 5 fame."
ENCOUNTER_27_7D_FAIL,"[i]You swing at the Toydarian, who ducks out of the way then dive-bombs you. An all-out brawl consumes the cantina, with chairs flying, tables flipping, and glasses smashing.\n\nBy the time the local authorities arrive, Luke has disappeared without another word. You duck out the back to avoid arrest, but botching this simple courier mission has left a black mark on your service record.[/i]\n\nYou lost 10 fame."
ENCOUNTER_27_7_PLAYER_A,"Wait for the officers to leave."
ENCOUNTER_27_7_PLAYER_B,"Distract the officers."
ENCOUNTER_27_7_PLAYER_C,"Attack the officers."
ENCOUNTER_27_7_PLAYER_D,"Find a back exit."
ENCOUNTER_27_7_TOYDARIAN_PLAYER_A,"Make a getaway."
ENCOUNTER_27_7_TOYDARIAN_PLAYER_B,"Attack the Toydarian."
ENCOUNTER_27_7_TOYDARIAN_PLAYER_C,"Act casual."
ENCOUNTER_27_8A,"[i]You try to act casual as the officers make their way around the cantina.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_8A_BEST,"[i]The officers walk by your table and give you only the briefest of glances before moving on to the next.\n\nOnce they’ve left, Luke breathes an audible sigh of relief. ""Thanks again,"" he says. ""I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8A_GOOD,"[i]The officers walk up to your table and look you all over. ""You in the back,"" one of the Dug officers growls to Luke, ""let me see your identification.""\n\n""You don't need to see my identification,"" Luke says with a wave of his hand.\n\n""I don't need to see your identification,"" the officer repeats.\n\n""There is nothing of interest to you here,"" Luke says with another wave.\n\n""There's nothing of interest to us here,"" the officer repeats. ""Alright, let's move on to our next stop.""[/i]"
ENCOUNTER_27_8A_GOOD_2,"[i]Once the officers have left, Luke breathes an audible sigh of relief. ""Thanks again,"" he says. ""I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8A_WORST,"[i]You display obvious signs of your guilt, leading the officers to walk over to your table. ""You in the back,"" one of the Dug officers growls to Luke, ""let me see your identification.""\n\n""You don't need to see my identification,"" Luke says with a wave of his hand. ""I don't need to see your identification,"" the officer repeats.\n\n""There is nothing of interest to you here,"" Luke says with another wave. ""There's nothing of interest to us here,"" the officer repeats. ""Alright, let's move on to our next stop.""[/i]"
ENCOUNTER_27_8A_WORST_2,"[i]Once the officers have left, Luke breathes an audible sigh of relief. ""That was too close,"" he says. ""Don't take this the wrong way, but you’re not cut out for espionage. You need to work on your bluffing skills.""\n\nWith that, Luke gets up and disappears into the crowd.[/i]"
ENCOUNTER_27_8B,"[i]You try to distract the officers while Luke slips out of the cantina.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_8B_BEST,"[i]You rush up to the officers and pretend to need their help resolving an argument. The officers are too distracted by your bickering to notice as a hooded Luke slips past them.[/i]"
ENCOUNTER_27_8B_GOOD,"[i]You rush up to the officers and pretend to need their help resolving an argument. Luke tries to slip past the officers while they are distracted by your bickering, but one of them catches sight of him and calls out to him to stop.\n\n""You have bigger problems to deal with than me,"" Luke says with a wave of his hand. ""I have bigger problems to deal with than you,"" the Dug officer repeats.\n\n""I can go on my way,"" Luke says with another wave. ""You can go on your way,"" the Dug repeats again.[/i]"
ENCOUNTER_27_8B_REWARD,"[i]You eventually resolve your ""disagreement"" and leave the cantina. You head back to your ship and Luke appears seemingly out of nowhere to walk beside you.\n\n""Thanks again,"" Luke says. ""I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8B_WORST,"[i]You try to engage the officers in pointless small talk. ""Out of the way!"" the lead officer shouts. ""We have work to do."" Finding the main entrance still blocked, Luke veers toward the back of the cantina, a move that draws the officer’s attention.\n\n""There!"" the lead officer shouts. ""Get him!"" Luke's calm stride turns into a dash as the officers give chase. You follow the officers into an empty alleyway and find no sign of Luke.[/i]"
ENCOUNTER_27_8C,"[i]You attack the officers to keep them busy while Luke escapes.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_8C_BEST,"[i]You quickly overwhelm the Dug officers and render them incapacitated. Not wanting to wait around at the scene of a crime, you head back to your ship. Luke appears seemingly out of nowhere to walk beside you.\n\n""I hope there weren't any casualties,"" Luke says. You assure him the officers will survive. ""Good. I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8C_GOOD,"[i]You strike at the Dug officers, who put up a good fight. {0} suffers a serious gash on the head that requires a medpac, but eventually you incapacitate the officers. Not wanting to wait around at the scene of a crime, you head back to your ship and Luke appears seemingly out of nowhere to walk beside you.\n\n""I hope there weren't any casualties,"" Luke says. You assure him all injuries were minimal. ""Good. I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.”[/i]{1}"
ENCOUNTER_27_8C_GOOD_MEDPAC,"\n\nYou spent 1 medpac."
ENCOUNTER_27_8C_WORST,"[i]You strike at the Dug officers, but find yourselves surprisingly outmatched. You are restrained, arrested, and loaded into a security speeder for transport to a local jail.\n\nAs the engines power up, you wonder if your career in the Rebellion is over. Suddenly, you hear several blaster bolts, followed by a number of grunts and thuds, and then silence save for a hum of electricity. A brilliant green light slices through the armored door, cutting a hole around the door's lock, and then disappears. The door swings open and you see Luke clipping his lightsaber onto his belt.[/i]"
ENCOUNTER_27_8C_WORST_2,"[i]Luke removes your restraints and you retreat to your ship. ""Well, my cover is surely blown,"" Luke sulks. ""You'd better get me off world.""\n\nYou transport Luke to a nearby Rebel outpost. He doesn't say so, but Luke seems none too pleased that he had to blow his cover to save you from years in a Dug prison.[/i]\n\nYou lost 10 fame."
ENCOUNTER_27_8D,"[i]You try to slip out of the booth unnoticed to look for a back exit.[/i]\n\nEach hero with a white defense die rolls one green and one yellow die. Each other hero rolls one blue and one green die. Input the total ."
ENCOUNTER_27_8D_PASS,"[i]You sneak into the kitchen but find the back door is locked with an electronic security system. You work quickly to override the lock.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_8D_PASS_PASS,"[i]You override the security lock and rush outside. You close the door behind you and its lock reengages.\n\n""Nice work on the escape,"" Luke says once you are safely away from the cantina. ""I couldn't have done better myself. I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8D_PASS_FAIL,"[i]You can’t override the security lock before one of the officers reaches the kitchen. ""Stop where you are!"" he orders, then shouts, ""I need backup here!”\n\nOne of you keeps working on the lock while the others take on the security officers.[/i]\n\nOne hero tests . Each other hero tests . Input the total ."
ENCOUNTER_27_8D_PASS_FAIL_PASS,"[i]You override the security lock and rush outside. The door closes behind you and its lock reengages.\n\n""Nice work on the escape,"" Luke says once you are safely away from the cantina. ""I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8D_PASS_FAIL_FAIL,"[i]You can’t override the security lock, so Luke pulls out his lightsaber and slashes the door. ""Go!"" he shouts as he turns to fend off the security officers. You know better than to disobey Luke's order and take off running for your ship.\n\nYou wait a few hours to see if Luke needs your help after having his identity exposed, but you don't hear anything and decide you had better get to your next assignment.[/i]"
ENCOUNTER_27_8D_FAIL,"[i]As you get up, one of you knocks over a chair, which clatters to the floor and draws the security officers' attention to you. They stand between you and the cantina's front entrance, but there might be a back door.[/i]"
ENCOUNTER_27_8D_FAIL_PLAYER_A,"Run for the front door."
ENCOUNTER_27_8D_FAIL_PLAYER_B,"Look for a back door."
ENCOUNTER_27_8D_FAIL_PLAYER_C,"Attack the officers."
ENCOUNTER_27_8D_FAIL_A,"[i]You break for the front door, hoping to push your way past the officers.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_8D_FAIL_A_PASS,"[i]You barrel full speed into the officers, shoving the smaller Dugs out of the way. You burst through the front door and don't stop running until the cantina is far behind.\n\n""That was too close,"" Luke says when you finally stop to catch your breath. ""Thanks for the help. I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_8D_FAIL_A_FAIL,"[i]You charge at the officers, but the Dugs are gangly and tough. You try fighting past them, but one of you gets dragged down to the ground. Luke turns around, igniting his lightsaber, and growls, ""Get back! All of you!"" The security officers are taken back by the sudden appearance of the laser sword, and release your squad mate. Luke waits a moment to let you all get a head start running back to your ship before he disengages his lightsaber and follows after you."
ENCOUNTER_27_8D_FAIL_A_FAIL_2,"[i]You make a quick retreat to your ship. ""Well, my cover is surely blown now,"" Luke says. ""You'd better get me off world.""\n\nYou transport Luke to a nearby Rebel outpost. He doesn't say so, but Luke seems none too pleased that he had to blow his cover to save you from years in a Dug prison.[/i]\n\nYou lost 10 fame."
ENCOUNTER_27_8D_FAIL_B,"[i]You dash toward the kitchen, hoping to find another way out.[/i]\n\nEach hero with a speed of 5 rolls one green and one yellow die. Each other hero rolls one blue and one green die. Input the total ."
ENCOUNTER_27_8D_FAIL_B_PASS,"[i]You reach the kitchen and find a back door, but it is locked with an electronic security system. One of you works quickly to override the lock while the others keep the security forces busy.[/i]\n\nOne hero tests . Each other hero tests . Input the total ."
ENCOUNTER_27_8D_FAIL_B_FAIL,"[i]You race toward the back of the cantina with the Dug security forces close on your tail. You find a back door in the kitchen, but it is locked with an electronic security system. Without time to waste, Luke ignites his lightsaber and slices the door open. ""Split up!"" Luke shouts, and you each take off in separate directions. Your squad reunites back at your ship, but Luke never arrives. You hope he made it back to his safe house.[/i]"
ENCOUNTER_27_8_TOYDARIAN_A,"[i]If this Toydarian has identified Luke, you had better get out of here quick. Shoving the patron aside, you make a break for the front door, hoping to push your way past the officers.[/i]\n\nEach hero with a speed of 5 rolls one green and one yellow die. Each other hero rolls one blue and one green die. Input the total ."
ENCOUNTER_27_8_TOYDARIAN_B,"[i]Letting someone who has identified Luke leave with that information is an unacceptable risk, so you decide to keep him quiet...permanently.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_27_8_TOYDARIAN_B_PASS,"[i]You jump out of the booth and strike the Toydarian, who drops to the ground and lays motionless. The security officers rush you, but you fight them off and escape into the street, running until you are well clear of the cantina.\n\n""You should not have done that,"" Luke says when you stop to catch your breath. You argue that the Toydarian could have reported Luke to the authorities. ""Maybe, but you don't know that he would have been believed."" He pauses for an uncomfortable moment. ""I'll be better off without your 'help',"" he says, then disappears into the night.[/i]\n\nYou lost 5 fame."
ENCOUNTER_27_8_TOYDARIAN_B_FAIL,"[i]You jump out of the booth and strike the Toydarian, who drops to the ground and lays motionless. The security officers rush you. Eventually you are all restrained, arrested, and loaded into a security speeder for transport to a local jail.\n\nAs the engines power up, you wonder if your career in the Rebellion is over. Suddenly, you hear several blaster bolts, followed by a number of grunts and thuds, and then silence save for an electric hum. A brilliant green light slices right through the armored door, cutting a hole around the door's lock. The door swings open and you see Luke clipping his lightsaber to his belt.[/i]"
ENCOUNTER_27_8_TOYDARIAN_B_FAIL_2,"[i]Luke frees you from your restraints. ""Well, my cover is surely blown now,"" Luke says. ""You'd better get me off world.""\n\nYou transport Luke to a nearby Rebel outpost. He doesn't say so, but Luke seems none too pleased that he had to blow his cover to save you from years in a Dug prison.[/i]\n\nYou lost 10 fame."
ENCOUNTER_27_8_TOYDARIAN_C,"[i]You decide to let the Toydarian go and try to act casual. He flaps over to the security officers and has a few words with them, occasionally pointing at your table. The Dug officers scurry over and demand to see your identification.\n\n""You don't need to see our identification,"" Luke says with a wave of his hand. ""We don't need to see their identification,"" the officer repeats.\n\n""We can go about our business,"" Luke says with another wave. ""They can go about their business,"" the Dug repeats. The Toydarian looks incredulous at all this.[/i]"
ENCOUNTER_27_8_TOYDARIAN_C_2,"[i]""Can't you see he's manipulating you?"" the Toydarian says, clearly irked.\n\n“This man has had too much to drink,"" Luke says with another wave. ""He could use a night in a cell to dry out."" The Dug captain grabs the Toydarian by the collar. ""You could use a night in a cell to dry out,"" the Dug says, and the officers haul the struggling Toydarian away.[/i]"
ENCOUNTER_27_8_TOYDARIAN_C_3,"[i]""That was too close,"" Luke says once the officers have removed the protesting Toydarian from the cantina. ""You showed calm under pressure, a valuable trait in operatives. I've just about wrapped up my mission here on Malastare. If you ever need an assist, I owe you one.""[/i]"
ENCOUNTER_27_REWARD_1,"You receive Luke Skywalker (Jedi Knight) as an ally for the next mission!"
ENCOUNTER_27_REWARD_2,"You receive Luke Skywalker (Jedi Knight) as an ally for the next 2 missions!"
ENCOUNTER_28_NAME,"Hunt the Hunters"
ENCOUNTER_28_DESC,"[i]A group of pirates has made a name for themselves raiding Rebel and civilian ships on the edges of Hutt space. A group of rangers has been sent to locate their base and end their operations.[/i]\n\nAlly: Alliance Ranger"

ENCOUNTER_28_CRASH_SITE,"[i]A squad of rugged Alliance rangers meets you on Ylesia to investigate a crashed pirate shuttle they tracked to the planet's dense jungles. You find the cockpit exposed through its shattered viewport.[/i]"
ENCOUNTER_28_CRASH_LOGS,"Check the flight logs."
ENCOUNTER_28_CRASH_PERIMETER,"Examine the crash site."
ENCOUNTER_28_LOGS_TEST,"[i]The ship's control panel is badly damaged. Reaching through the debris, you try to carefully examine the flight logs.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_LOGS_LOW,"[i]The console suddenly sparks, and all of the data you'd tried to access is corrupted.\n\nA ranger shouts from behind the smoldering engines, ""I've picked up a trail.""[/i]"
ENCOUNTER_28_LOGS_MED,"[i]Much of the data is corrupted, but you recover a location on the planet's surface from the nav-computer.\n\nOutside, a ranger shouts, ""I've picked up a trail.""[/i]"
ENCOUNTER_28_LOGS_HIGH,"[i]Despite the damage, you recover a location on the planet's surface programmed into the nav-computer, as well as schematics of a pirate base. Outside, a ranger shouts, ""I've picked up a trail.""[/i]"

ENCOUNTER_28_LOGS_BACK,"Circle behind the base."
ENCOUNTER_28_LOGS_HEADING,"Head toward the marked location."
ENCOUNTER_28_LOGS_RANGER_PATH,"Follow the ranger's path."
ENCOUNTER_28_PERIMETER_TEST,"[i]The ship carved a smoldering path through the jungle flora, but the cockpit is empty. The pilot must have escaped on foot.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_PERIMETER_LOW,"[i]Despite a thorough search, you find nothing of note.\n\nA ranger shouts from the cockpit, ""I've recovered a heading from the nav-computer!""[/i]"
ENCOUNTER_28_PERIMETER_MED,"[i]Some awkwardly bent branches catch your eye and you uncover a hastily brushed-over set of bootprints.\n\nA ranger shouts from the cockpit, ""I've recovered a heading from the nav-computer!""[/i]"
ENCOUNTER_28_PERIMETER_HIGH,"[i]Near the cockpit you uncover a hastily brushed-over set of bootprints. Behind the ship you find some strange scrapings on the trees.\n\nWhile you were busy, the rangers recovered a heading from the nav-computer.[/i]"

ENCOUNTER_28_PERI_MARKINGS,"Investigate the strange markings."
ENCOUNTER_28_PERI_PATH,"Follow the bootprints."
ENCOUNTER_28_PERI_RANGER_HEAD,"Make for the ranger's heading."
ENCOUNTER_28_LOGS_TRAP,"[i]You follow a faint trail through the jungle for a few minutes. As the footpath becomes more distinct, you notice the jungle seems quieter than before.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_PERI_TRAP,"[i]You follow the heading through dense underbrush. Eventually, you encounter pirate footpaths. Knowing you're approaching the enemy, your hair stands on end.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_TRAP_DEFEAT,"[i]The lead ranger trips a wire and the rangers are disintegrated in a flash of fire and smoke. Pirates swarm the path as you race back to your ship. You barely escape with your lives, but the same cannot be said of the rangers.[/i]\n\nYou lost 5 fame."
ENCOUNTER_28_TRAP_RETREAT,"[i]You spot the log trap just as the lead ranger trips the wire. Diving, you push him to the ground just before the trunk flies across the path. Within moments, pirates swarm and you're forced to abandon the mission.\n\nNursing his broken arm, the ranger thanks you for saving his life.[/i]"
ENCOUNTER_28_TRAP_1_SURVIVOR," One uninjured ranger returns fire."
ENCOUNTER_28_TRAP_1_SURVIVOR_MOD," Add 1 to the results."
ENCOUNTER_28_TRAP_2_SURVIVOR," Two uninjured rangers return fire."
ENCOUNTER_28_TRAP_2_SURVIVOR_MOD," Add 2 to the results."
ENCOUNTER_28_TRAP_FIGHT_2_HERO,"[i]You spot two Weequay pirates perched in the trees above, their sights trained on the rangers. You call out the ambush, and a skirmish erupts.{0}[/i]\n\nEach hero rolls the attack pool of one of his or her weapons. Total the  rolled.{1}\n\nSelect the option that matches the total  results."
ENCOUNTER_28_TRAP_FIGHT_3_HERO,"[i]You spot three Weequay pirates perched in the trees above, their sights trained on the rangers. You call out the ambush, and a skirmish erupts.{0}[/i]\n\nEach hero rolls the attack pool of one of his or her weapons. Total the  rolled.{1}\n\nSelect the option that matches the total  results."
ENCOUNTER_28_TRAP_FIGHT_4_HERO,"[i]You spot four Weequay pirates perched in the trees above, their sights trained on the rangers. You call out the ambush, and a skirmish erupts.{0}[/i]\n\nEach hero rolls the attack pool of one of his or her weapons. Total the  rolled.{1}\n\nSelect the option that matches the total  results."
ENCOUNTER_28_DEFEAT_PIRATE_0,"Defeated no pirates (0–4)."
ENCOUNTER_28_DEFEAT_PIRATE_1,"Defeated 1 pirate (5–9)."
ENCOUNTER_28_DEFEAT_PIRATE_2,"Defeated 2 pirates (10–14)."
ENCOUNTER_28_DEFEAT_PIRATE_3,"Defeated 3 pirates (15–19)."
ENCOUNTER_28_DEFEAT_PIRATE_2+,"Defeated 2 pirates (10+)."
ENCOUNTER_28_DEFEAT_PIRATE_3+,"Defeated 3 pirates (15+)."
ENCOUNTER_28_DEFEAT_PIRATE_4+,"Defeated 4 pirates (20+)."
ENCOUNTER_28_TRAP_FIGHT_FAIL,"[i]The pirates use their knowledge of the jungle to their advantage, picking off rangers one at a time and forcing you into a full retreat. You're lucky to reach your ship alive.[/i]"
ENCOUNTER_28_TRAP_FIGHT_RETREAT,"[i]Both sides sustain injuries in the firefight. As pirate reinforcements arrive, you carry wounded rangers back through the jungle to safety.\n\n""We owe you our lives,"" the captain says. ""When you need us, we've got your backs, too.""[/i]"
ENCOUNTER_28_TRAP_FIGHT_WIN,"[i]Despite their ambush, the pirates are no match for your combined military experience. You press your advantage forward, methodically routing the pirates into a full retreat.\n\nAt your shuttle, the ranger commander shakes your hands. ""You lot are really handy in a fight. If you ever want to become rangers, you've got my recommendation. Until then, we've got your backs. Anytime. Anywhere.""[/i]\n\nYou gained 5 fame."
ENCOUNTER_28_STEALTH,"[i]Combining the blueprints with the base's location, you stealthily circle wide and approach an undefended entrance at the back of the compound. You slip inside while the rangers take positions in the trees.\n\nPeering through a door, you see several large fuel tanks unattended in a makeshift garage. No guards are present, but you do hear muffled voices coming from down a shadowy hallway.[/i]"
ENCOUNTER_28_CHOOSE_VOICES,"Investigate the voices."
ENCOUNTER_28_CHOOSE_TANKS,"Examine the fuel tanks."

ENCOUNTER_28_VOICES,"[i]Following the voices, you discover several people locked in rusted cages. The Alliance didn't know these pirates were slavers. Breaking the locks with your weapons, you free the slaves.\n\n""Thanks for the rescue, friend,"" a half-starved man grunts. ""Now toss me a rifle. Those pirates will pay for what they've done."" [/i]"
ENCOUNTER_28_CHOOSE_ESCAPE,"Lead the slaves to freedom."
ENCOUNTER_28_CHOOSE_REVENGE,"Let the slaves fight."
ENCOUNTER_28_ESCAPE,"[i]Wisely avoiding conflict, you quietly usher the slaves to safety.\n\nAs the last civilian boards your ship the ranger commander claps your shoulders. ""You abandoned the mission. But you made the right call. And we had your back anyway."" The ground shakes as you see a huge explosion coming from the pirate base. ""Let us know if you ever need a hand,"" the ranger smirks.[/i]\n\nYou gained 5 fame."
ENCOUNTER_28_REVENGE,"[i]You were worried the slaves wouldn't agree, but they seem relieved to have someone on their side. Handing your sidearms to those willing to help, you circle the pirates in their courtyard and ready your ambush.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_REVENGE_LOW,"[i]One of the slaves is spotted moving into position. Sounding the alarm, the pirates counterattack with outlawed heavy weaponry.\n\nThe rangers suffer casualties trying to retrieve injured slaves from the battlefield, and fewer still make it back to your ships.[/i]"
ENCOUNTER_28_REVENGE_MED,"[i]Your team stealthily eliminates several pirates before one of the slaves trips an alarm. Not willing to risk casualties, you escape into the jungle under covering fire from the rangers.[/i]"
ENCOUNTER_28_REVENGE_HIGH,"[i]Despite the novices on your team, you completely rout the pirate camp. You reclaim many of the slaves' possessions and grab some useful supplies for the Alliance.\n\nThe ranger commander shakes your hands as you board your ship. ""I've trained my team to use every resource at our disposal, but I've never seen anyone raise an army in the field like that. Let us know if we can ever lend a hand.""[/i]\n\nYou gained 10 fame and 1 medpac for the next mission."

ENCOUNTER_28_TANKS,"[i]The pirate's fuel supply boasts a mixture of containers stolen from throughout the galaxy. Destroying these reserves would put a serious dent in the pirates' activities, but the Rebellion is always in short supply of fuel.[/i]"
ENCOUNTER_28_CHOOSE_STEAL,"Steal some fuel."
ENCOUNTER_28_CHOOSE_EXPLODE,"Blow it all up!"
ENCOUNTER_28_EXPLODE,"[i]Midway through planting your charges, a patrol spots you. Hoping you've done enough, you sprint through the back door, where the rangers provide covering fire. From the safety of a ridge, you press a button and watch the massive fireball erupt into the sky.[/i]"
ENCOUNTER_28_STEAL,"[i]You search for the easiest to carry fuel containers and shoulder as much as you can.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_STEAL_LOW,"[i]The fuel is heavier than you anticipated, and you decide to share the load. Turning the hall corner, you stumble and your cargo hits the ground with a loud clang. Pirates rush to investigate the noise, but too late to stop you from escaping with valuable fuel for the Rebellion.[/i]"
ENCOUNTER_28_STEAL_MED,"[i]You each grab a fuel container and turn to leave. Outside, a pirate stops you, but immediately falls to the rangers' fire. You lug the valuable fuel back through the jungle as the pirates scramble to figure out what happened.[/i]"
ENCOUNTER_28_STEAL_HIGH,"[i]The fuel is heavy, but you sling a container on each shoulder and make for the door. A pirate tries to stop you, but you kick him over a guard rail. The rangers, in awe of this feat, take some of the containers and you escape into the jungle with your spoils.[/i]\n\nYou gained 25 credits and 5 fame."
ENCOUNTER_28_LOGS_BASE,"[i]You follow the heading through the jungle, eventually coming to the edge of a pirate camp. Several Weequay play a card game near a cooking pit, unaware of your approach.[/i]"
ENCOUNTER_28_PERI_BASE,"[i]You track the prints, and come to the edge of the pirate camp. Several Weequay play a card game near a cooking pit, unaware of your approach.[/i]"
ENCOUNTER_28_CHOOSE_FIGHT,"Attack!"
ENCOUNTER_28_CHOOSE_OBSERVE,"Look for an opening."
ENCOUNTER_28_OBSERVE,"[i]You quietly watch the pirate camp for an hour.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_OBSERVE_LOW,"[i]Ready to slip between pirate patrols, you quietly enter the camp only to trip a laser sensor. Sirens blare instantly.\n\nAfter a brief firefight, the rangers are injured and you have no option but to leave them behind.[/i]"
ENCOUNTER_28_OBSERVE_MED,"[i]Stalking the pirates, you eliminate several before tripping an alarm. You earn the upper hand in battle until the pirate boss joins, brandishing outlawed disruptor pistols. You retreat under the rangers' covering fire to fight another day.[/i]"
ENCOUNTER_28_OBSERVE_HIGH,"[i]You study the pirates' movement patterns, and stealthily dispatch the entire camp. The rangers are clearly impressed and eager to join you in the field again.[/i]\n\nYou gained 10 fame."
ENCOUNTER_28_FIGHT_2_HERO,"[i]Seizing the initiative, you burst out of the jungle and attack the two pirates.[/i]\n\nEach hero rolls the attack pool of one of his or her weapons. Total the  rolled.\n\nSelect the option that matches the total  results."
ENCOUNTER_28_FIGHT_3_HERO,"[i]Seizing the initiative, you burst out of the jungle and attack the three pirates.[/i]\n\nEach hero rolls the attack pool of one of his or her weapons. Total the  rolled.\n\nSelect the option that matches the total  results."
ENCOUNTER_28_FIGHT_4_HERO,"[i]Seizing the initiative, you burst out of the jungle and attack the four pirates.[/i]\n\nEach hero rolls the attack pool of one of his or her weapons. Total the  rolled.\n\nSelect the option that matches the total  results."
ENCOUNTER_28_FIGHT_FAIL,"[i]Despite your advantage, the pirates fight back harder than you expected. Several rangers are gravely wounded as you scramble back into the jungle.[/i]"
ENCOUNTER_28_FIGHT_RETREAT,"[i]A surviving Weequay escapes back into the camp and calls for reinforcements. The rangers cover you as you place explosives everywhere you can reach before retreating back into the jungle and pressing the detonator.[/i]"
ENCOUNTER_28_FIGHT_WIN,"[i]Quickly overpowering the pirates, you press the advantage. You tear through the camp, covered at all times by the rangers. The pirates flee to their ships, surrendering their treasures to your onslaught.[/i]\n\nYou gained 25 credits and 5 fame."
ENCOUNTER_28_MARKINGS,"[i]You follow a trail of deep neck-level gouges through the trees to a bluff overlooking the pirate camp. A herd of gigantic reek beasts grazes near a discarded pirate vehicle.[/i]"
ENCOUNTER_28_CHOOSE_VEHICLE,"Approach the vehicle."
ENCOUNTER_28_CHOOSE_DRIVE,"Startle the reeks."
ENCOUNTER_28_VEHICLE,"[i]You approach the vehicle, carefully avoiding the docile beasts. You find an old Armored Assault Tank, and crank the gun towards the pirate camp.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_VEHICLE_LOW,"[i]The gun jams, sending smoke high into the air. The reeks scatter as pirates begin to fire up at you. To the disappointment of the rangers, you're forced to retreat.[/i]"
ENCOUNTER_28_VEHICLE_MED,"[i]You wrestle control of the gun, and fire a devastating shot through the pirate base. In the ensuing battle, you suppress the pirates while your ranger allies pick them off.[/i]"
ENCOUNTER_28_VEHICLE_HIGH,"[i]The tank is old, but you figure out the tricky controls. You rev the engine and crash through the pirate encampment. Under the covering fire of clearly-entertained rangers, you completely overpower the surprised outlaws.[/i]\n\nYou gained 10 fame."
ENCOUNTER_28_DRIVE,"[i]Approaching from behind, you attempt to startle the beasts toward the camp.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_28_DRIVE_LOW,"[i]The beasts go wild, running in all directions. You're injured in the stampede and the rangers leave their overwatch positions to carry you to safety.\n\nThe pirates notice the chaos and soon overrun your position. You're lucky to leave Ylesia alive.[/i]"
ENCOUNTER_28_DRIVE_MED,"[i]The beasts startle and stampede down the hill. They crash through the camp, scaring pirates into the open where the rangers make quick work of them.\n\nYou return to your ship knowing the galaxy is a little safer.[/i]"
ENCOUNTER_28_DRIVE_HIGH,"[i]You drive the beasts directly toward the camp. They trample everything in sight, and the rangers make quick work of the remaining pirates and are excited to have a new story to tell.[/i]\n\nYou gained 10 fame."
ENCOUNTER_28_EARNED_1,"You receive the regular Alliance Rangers as allies for the next mission!"
ENCOUNTER_28_EARNED_2,"You receive the regular Alliance Rangers as allies for the next 2 missions!"
ENCOUNTER_29_NAME,"Asset Recovery"
ENCOUNTER_29_DESC,"[i]The Rebellion plans to recover impounded cargo from an Imperial compound on Ryloth. Knowing the mission will relieve the suffering of her fellow Twi'leks, Captain Hera Syndulla volunteers for the mission but requests additional allies.[/i]\n\nAlly: C1-10P or Hera Syndulla"

ENCOUNTER_29_INTRO,"[i]You land alongside the parked [/i]Ghost[i] at a resistance settlement on Ryloth. The esteemed Rebel leader, Hera Syndulla, helps you from your ship. ""We're glad you offered to help,"" she says with a warm handshake. ""When we lose food shipments to the Empire, people suffer.""[/i]"
ENCOUNTER_29_INTRO_2,"[i]An orange astromech swirls around, clearly inspecting you. After examining your pockets a little too closely, it reaches for your weapon.[/i]"
ENCOUNTER_29_CHOOSE_SWAT,"Swat the droid's mechanical arm away."
ENCOUNTER_29_CHOOSE_SHOW,"Show the droid your weapon."

