KEY,"English"
M_33_WASTE_RANDOM,"[i]""They always give us the bad jobs,"" someone mumbles from across the muck. You scan the room and notice figures wearing breathing masks to filter the stench.[/i]"
M_33_WASTE_DEPLOY,"[i]You try to hold your breath as you reach for your weapons.[/i]\n\nA new round has started.\n\nDeploy the Rebels."
M_33_WASTE_OBJ,"[i]With a sharp eye, you might be able to salvage tank parts before you succumb to nausea.[/i]\n\nA new round has started.\n\n  Objective Updated  \n\n{0}"

M_33_TRASH_TEST,"[i]You grab hold of the trash{0}.[/i]\n\nTest .{1}"
M_33_TRASH_TEST_ENEMY_TEXT,", but your enemies make it hard to focus"
M_33_TRASH_TEST_ENEMY_RULE," Apply -1 to the results."
M_33_TRASH_1,"[i]The clump of garbage dissolves to nothing and slumps through your fingers.[/i]\n\nDiscard this token."
M_33_TRASH_2,"[i]You wipe away the grime and find something useful, if still repugnant.[/i]\n\nDraw 1 Supply card.\n\nDiscard this token."
M_33_TRASH_3,"[i]You pop the lid off a container, but what's inside smells even worse![/i]\n\nBecome Weakened.\n\nDiscard this token."
M_33_TRASH_4,"[i]You shake the object dry and hope it's still useful.[/i]\n\nDraw 1 Supply card.\n\nDiscard this token."
M_33_TRASH_PART_1,"[i]You find the charred barrel of a laser cannon that looks exactly like the ones from Sorin's tanks! Unfortunately, the firing mechanism has broken off. It must be down here somewhere![/i]\n\nDiscard this token."
M_33_TRASH_PART_2,"[i]You triumphantly hold up a firing mechanism that would slot into the laser cannon barrel! Analyzing these early examples should provide valuable insight into Sorin's progress.[/i]\n\nDiscard this token."

M_33_WASTE_CLEAR_ENEMIES,"[i]You sprint for the lift, happy to get out of the rancid pit.[/i]\n\nRemove all enemies from the map."
M_33_WASTE_RETURN,"[i]With the laser cannon parts slung over your shoulder, you head back into the sandstorm.[/i]\n\nEach Rebel readies all of his or her cards and discards all Harmful conditions.\n\nClear this map."
M_33_WASTE_WORLD,"Return to the area map.\n\n(Place tiles 03B, 05B, 08B, 11B, 17B, 18B(4), and the indicated patrols)."
M_33_WASTE_RETURN_DEPLOY,"[i]Queasy from the fumes, you exit the lift one floor early at the back of the pit.[/i]\n\nPlace the Rebel mission token.\n\nThis does not trigger any patrol skirmishes."
M_33_WASTE_RETURN_OBJ,"[i]You press onward through the wind, sand, and Imperials.[/i]\n\n  Objective Updated  \n\n{0}"
M_33_PATROL_BATTLE,"[i]Imperials patrol the compound.[/i]\n\nSelect ""Skirmish"" if:
• The Rebel token entered this token's space.
• The Rebel token entered an adjacent space (ignoring blocking terrain, unless entering a facility).
• A patrol entered an adjacent space and instructed you to begin a skirmish."
M_33_PATROL_SKIRMISH,"Skirmish"
M_33_CRATE_TOWER_1,"[i]A few chance cubes rest on the lid of this crate.[/i]\n\nA hero can interact with this crate to open it."
M_33_CRATE_TOWER_2,"[i]Some equipment has been stuffed beneath a monitoring station.[/i]\n\nA hero can interact with this crate to open it."
M_33_CRATE_GARAGE,"[i]Tools and minor spare parts are sorted neatly on this shelf.[/i]\n\nA hero can interact with this crate to open it."
M_33_CRATE_WASTE,"[i]A soggy pile of useful supplies has been fished out of the muck and left to dry.[/i]\n\nA hero can interact with this crate to open it."
M_33_TRASH_INFO,"[i]Blown up parts and discarded meals are all piled together in the mire.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_TRASH_INFO_1,"[i]Something is caked in muck.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_TRASH_INFO_2,"[i]Something is dripping with... best not to think about it.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_TRASH_INFO_3,"[i]Something smells terrible.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_TRASH_INFO_4,"[i]Something is submerged in waste.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_TRASH_INFO_5,"[i]Something is buried under last night's leftovers.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_TRASH_INFO_6,"[i]Something is... moving? No, just bobbing in sewage.[/i]\n\nA hero can interact with this trash to try to identify it."
M_33_BATTLE_MESSAGE,"[i]The patrol closes in on you.[/i]\n\nDiscard this patrol.\n\nSet the area map aside."
M_33_BATTLE_TILES,"[i]Low visibility confines the battlefield.[/i]\n\nPlace tiles 07B, 10B, 14B(2), and 17B(2)."
M_33_BATTLE_DEPLOY,"[i]You draw your weapons.[/i]\n\nA new round has started.\n\nDeploy the Rebels."
M_33_BATTLE_STORMTROOPER,"[i]The enemy takes aim.[/i]\n\nDeploy Stormtroopers (Regular). Assign a color."
M_33_BATTLE_OBJ,"[i]You make the first move and blaster bolts fly.[/i]\n\n  Objective Updated  \n\n{0}"
M_33_RETURN,"[i]The storm rages, but you press onward.[/i]\n\nEach Rebel readies all of his or her cards and discards all Harmful conditions.\n\nSet this map aside."
M_33_RETURN_TILES,"Return to the area map.\n\n(Place tiles 03B, 05B, 08B, 11B, 17B, 18B(4), and the indicated patrols)."
M_33_RETURN_OBJ,"[i]Certain there's more to learn, you press onward.[/i]\n\nA new round has started.\n\n  Objective Updated  \n\n{0}"
M_33_GAS,"[i]Rotten fumes choke the air.[/i]\n\nEach hero suffers 1 for each of his or her activation portraits."
M_33_MOVE_RED,"[i]The patrols continue their rounds.[/i]\n\nMove each red patrol as indicated."
M_33_MOVE_BLUE,"[i]The patrols continue their rounds.[/i]\n\nMove each blue patrol as indicated."
M_33_MOVE_GREEN,"[i]The patrols continue their rounds.[/i]\n\nMove each green patrol as indicated."
M_33_MOVE_GREEN_2,"[i]These patrols hold their positions.[/i]\n\nGreen patrols do not move this activation."
M_33_SKIRMISH_EXAMPLE,"[i]The patrols search for intruders.[/i]\n\nIf one or more patrols is in or adjacent to the Rebels' space, ignoring blocking terrain, select one of those patrols and begin a skirmish."
M_33_SKIRMISH_REMINDER,"[i]The patrols search for intruders.[/i]\n\nIf one or more patrols is in or adjacent to the Rebels' space, ignoring blocking terrain, select one of those patrols and begin a skirmish."
M_33_ADD_PATROL_BLUE,"[i]You hear Imperial sirens faintly over the whipping winds. Through the sands you spot the shadows of new patrols.[/i]\n\nPlace 2 blue Imperial mission tokens.\n\nThis does not trigger any patrol skirmishes."
M_33_ADD_PATROL_GREEN,"[i]Still more patrols enter the storm in search of you.[/i]\n\nPlace 2 green Imperial mission tokens.\n\nThis does not trigger any patrol skirmishes."
M_33_SANDSTORM_PASS,"[i]You dust yourselves off and press onward.[/i]\n\nThe sandstorm has no effect."
M_33_SANDSTORM_FAIL,"[i]You hunker down and suffer a brief delay.[/i]\n\nThe patrols immediately advance."
M_33_SANDSTORM_STRENGTH,"[i]Heavy winds gust, driving needle-like sand.[/i]\n\nEach hero tests .\n\nInput the total ."
M_33_SANDSTORM_INSIGHT,"[i]The cloud of sand swirls, blinding and disorienting you.[/i]\n\nEach hero tests .\n\nInput the total ."
M_33_SANDSTORM_TECH,"[i]The choking dust jams your comms.[/i]\n\nEach hero tests .\n\nInput the total ."
M_33_PERIL_A,"A"
M_33_PERIL_THE,"The"
M_33_PERIL_MINOR,"[b]Minor Peril[/b]\n\n[i]Exposure to the driving sand takes its toll.[/i]\n\nEach hero rolls 1 yellow die for each of his or her activation portraits and suffers  equal to his or her  results."
M_33_PERIL_MINOR_TOWER,"[b]Minor Peril[/b]\n\n[i]A cowardly officer fires a shot from the hall before running away.[/i]\n\n{0} rolls 1 blue and 1 yellow die and suffers  equal to the  results."
M_33_PERIL_MINOR_GARAGE,"[b]Minor Peril[/b]\n\n[i]A cowardly officer fires a shot from the hall before fleeing into the desert.[/i]\n\n{0} rolls 1 blue and 1 yellow die and suffers  equal to the  results."
M_33_PERIL_MINOR_WASTE,"[b]Minor Peril[/b]\n\n[i]A cowardly officer panics as his lift arrives. He fires a shot before immediately heading back for the surface.[/i]\n\n{0} rolls 1 blue and 1 yellow die and suffers  equal to the  results."
M_33_PERIL_MAJOR,"[b]Major Peril[/b]\n\n[i]A single tank has climbed the hill behind the garage. It fires a cannon shot![/i]\n\nEach hero rolls 1 blue die for each of his or her activation portraits and suffers  equal to his or her  results."
M_33_PERIL_MAJOR_TOWER,"[b]Major Peril[/b]\n\n[i]{0} cowardly officer peeks into the tower with a satchel full of grenades. He hastily throws the whole bag and runs for his life![/i]\n\nEach hero rolls 1 yellow die for each of his or her activation portraits and suffers  equal to his or her  results."
M_33_PERIL_MAJOR_GARAGE,"[b]Major Peril[/b]\n\n[i]{0} cowardly officer peeks into the garage with a satchel full of grenades. He hastily throws the whole bag and runs for his life![/i]\n\nEach hero rolls 1 yellow die for each of his or her activation portraits and suffers  equal to his or her  results."
M_33_PERIL_MAJOR_WASTE,"[b]Major Peril[/b]\n\n[i]{0} cowardly officer plugs his nose and peeks into the waste facility with a satchel full of grenades. He hastily throws the whole bag and runs for his life![/i]\n\nEach hero rolls 1 yellow die for each of his or her activation portraits and suffers  equal to his or her  results."
M_33_PERIL_DEADLY,"[b]Deadly Peril[/b]\n\n[i]Several tanks have climbed the hill behind the garage and the barrage is now endless.[/i]\n\nEach hero rolls 1 green die for each of his or her activation portraits and suffers  equal to his or her  results."
M_33_PERIL_DEADLY_TOWER,"[b]Deadly Peril[/b]\n\n[i]{0} cowardly officer leads a squad of stormtroopers in surprisingly effective guerilla tactics.[/i]\n\nThe 2 healthy heroes who have suffered the most  each roll 1 blue and 1 green die and suffer  equal to his or her  results."
M_33_PERIL_DEADLY_GARAGE,"[b]Deadly Peril[/b]\n\n[i]{0} cowardly officer leads a squad of stormtroopers in surprisingly effective guerilla tactics.[/i]\n\nThe 2 healthy heroes who have suffered the most  each roll 1 blue and 1 green die and suffer  equal to his or her  results."
M_33_PERIL_DEADLY_WASTE,"[b]Deadly Peril[/b]\n\n[i]{0} cowardly officer leads a squad of stormtroopers in surprisingly effective guerilla tactics.[/i]\n\nThe 2 healthy heroes who have suffered the most  each roll 1 blue and 1 green die and suffer  equal to his or her  results."
M_33_OBJ_0,"Scout Sorin's compound."
M_33_OBJ_1,"Infiltrate each of Sorin's facilities."
M_33_OBJ_2,"Continue searching facilities for intel."
M_33_OBJ_3,"Search the command console for test data."
M_33_OBJ_4,"Defeat the tank."
M_33_OBJ_5,"Search the trash for tank parts."
M_33_OBJ_BATTLE,"Defeat the patrol."
M_33_VICTORY_1,"[i]With packs full of looted intel, you retreat through the storm to the shuttle.\n\nReverse-engineering the laser cannons should neutralize Sorin's offensive capabilities. You depart for Haven to decipher your findings{0}.[/i]"
M_33_VICTORY_A," with Talcon"
M_33_VICTORY_B," with Kish and Talcon"
M_33_DEFEAT_0,"[i]Stopped by the combined might of nature and the Empire, you use the sandstorm to cover your escape.\n\nWhen the winds finally calm, you depart for Haven alive, but empty-handed.[/i]"
M_33_DEFEAT_1,"[i]After successfully looting one facility, you are beaten back by the combined might of nature and the Empire. You trek through the storm to your emergency rendezvous.\n\nWhen the winds finally calm, you depart for Haven with little to show for your efforts.[/i]"
M_33_DEFEAT_2,"[i]After successfully looting two of Sorin's facilities, you are beaten back by the combined might of nature and the Empire. You secure your findings and trek through the storm to your emergency rendezvous.\n\nWhen the winds finally calm, you depart for Haven with clues to the tank's functionality, but you know you could have learned more.[/i]"





M_34_NAME,"Deadly Game"
M_34_DESC,"[i]The nav computer on Sorin's shuttle indicates he has visited Cholganna multiple times recently. You need to find out why.[/i]"
M_34_PLACE_TILES,"[i]While flying over the coordinates you found in the nav computer of Sorin's shuttle, you find only an open stretch of jungle. You land your shuttle a kilometer away to avoid detection and make your way to the coordinates on foot under cover of night.[/i]\n\nPlace tiles 01A, 03A, 05A, 06A, 15A, 17A, and 18A (3)."
M_34_PLACE_SHADOWS,"[i]Dim shadows in the dark jungle play tricks on your eyes.[/i]\n\nPlace 10 neutral mission tokens. These are shadows. Select the neutral mission token rule now."
M_34_DEPLOY_HKS,"[i]You are beginning to wonder if Sorin was simply sightseeing here when a shot flies from seemingly nowhere and barely misses {0}'s head![/i]\n\nPlace the regular and elite HK Assassin Droid cards on the table near the map, and place those groups' figures on their associated card. These figures are attacking you from the shadows and you must find them in order to defeat them."
M_34_INITIAL_DEPLOY,"[i]Snipers aren't your only problem, though. Several more attackers come bursting out of the jungle![/i]\n\nDeploy Trandoshan Hunters ({0})."
M_34_DEPLOY_REBELS,"[i]You prepare to fight back.[/i]\n\nDeploy the Rebels."
M_34_INSPECT_SHADOWS,"[i]Clearly these mercenaries are protecting something out here. You resolve to search the area to find out what secrets they are protecting... as soon as you have dealt with the immediate threats.[/i]\n\n Objective Updated \n\n{0}"
M_34_OBJECTIVE_1,"Inspect the shadows to discover what Sorin was doing here."
M_34_SHADOW,"[i]A dark outline in the trees could be anything.[/i]\n\nThis is a shadow. Select the neutral mission token rule to see how to inspect a shadow."
M_34_SHADOW_RULES,"Neutral mission tokens are shadows.
---------------------------------------------------------
During a hero's activation, that hero can suffer 1 to test  and then inspect each shadow within X spaces, where X is that hero's  results.

To inspect a shadow, select it in the app."
M_34_INSPECT,"Inspect"
M_34_SHADOW_CRATE,"[i]You discover a cache of the mercenaries' supplies.[/i]\n\nReplace this shadow with 1 crate."
M_34_CRATE,"[i]This hidden stash of supplies might contain something useful.[/i]\n\nA hero can interact with this crate to open it."
M_34_BOOBY_TRAP,"[i]You find yourself looking at some kind of improvised explosive device. Before you can react, it explodes![/i]\n\nEach figure on this shadow suffers 2. Then discard this shadow."
M_34_SHADOW_REGULAR_HK,"[i]You have found the hiding place of one of the snipers![/i]\n\nDeploy 1 figure from the regular HK Assassin Droid card as close to this shadow's space as possible, then discard this shadow.{0}"
M_34_SHADOW_REGULAR_HK_RULE," Select the HK Assassin Droid rule now."
M_34_SHADOW_ELITE_HK,"[i]You have found the hiding place of one of the snipers![/i]\n\nDeploy 1 figure from the elite HK Assassin Droid card as close to this shadow's space as possible, then discard this shadow."
M_34_HK_DEFEAT_RULES,"When an HK Assassin Droid is defeated, do [b]not[/b] place that figure back on its card.\n\nWhen an HK Assassin Droid group has no associated figures on its card and none on the map, defeat that group in the app."
M_34_BASE_ENTRANCE,"[i]You find what appears to be some kind of control panel. Upon closer inspection, the ground near the panel is actually a disguised lift platform. You can only assume it goes down to... somewhere.[/i]\n\nFlip this shadow to its colored side. This is the lift. When all heroes are on or adjacent to the lift, select the token in the app to advance the mission."
M_34_OBJECTIVE_2,"Get all heroes on or adjacent to the lift."
M_34_LIFT,"[i]This appears to be a lift platform that goes down into the ground.[/i]\n\nThis is the lift. While all heroes are on or adjacent to the lift, you may select Descend to advance the mission."
M_34_DESCEND,"Descend"
M_34_HK_INSTRUCTIONS,"Figures on this group's card perform only the bonus. This group's figures on the map perform only these instructions:\n
• [b]Versatile Weaponry:[/b] While attacking, the defender must reroll each defense die showing a  result or 3 results.\n
 [b]Attack[/b] « {0} ». Apply +1 and +2 Accuracy to the attack results.\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 3[/b] {2}\n
 [b]Move 5[/b] {2}"
M_34_HK_BONUS,"At the start of this group's activation, each figure on this group's card performs an attack targeting the healthy hero that has suffered the least damage. These attacks ignore accuracy and line of sight."
M_34_HK_TRY_DEFEAT,"You cannot defeat the HK Assassin Droid group until there are no associated figures on the group's card and none on the map."
M_34U_ADVANCED_BLASTERS_3,"[b]Advanced Blasters:[/b] Gain +1."
M_34U_ADVANCED_BLASTERS_4,"[b]Advanced Blasters:[/b] Gain +2."
M_34U_IMPERIAL_OFFICER_INSTRUCTIONS," [b]Assassination Order[/b]: If there is a figure on the HK Assassin Droid (Elite) card, that figure [b]attacks[/b] « {0} ». This attack ignores accuracy and line of sight.\n
 [b]Executive Order[/b]: Another Imperial figure on the map that can perform an attack [b]attacks[/b] « {0} ».\n
 [b]Move 2[/b] to [b]attack[/b] « {0} »."
M_34U_TANK_INSTRUCTIONS,"• [b]Advanced Shields:[/b] Recover 5.\n
 [b]Attack[/b] 2 different Rebels. Target « {0} ».\n
 [b]Attack[/b] « {0} ».\n
 Recover 3."
M_34U_TANK_INSTRUCTIONS_NO_SHIELDS,"• [b]Exploited Shields:[/b] Recover 1.\n
 [b]Attack[/b] 2 different Rebels. Target « {0} ».\n
 [b]Attack[/b] « {0} ».\n
 Recover 1."
M_34U_VILLAIN_DEFEATED,"[b]Deadly Peril[/b]\n\n[i]As the infamous mercenary falls to the floor, the panicked Imperial officer taps a control on a device strapped to his wrist.\n\n""Self destruct initiated,"" a computerized voice intones over the facility's comm system. ""Detonation in {0} minutes."" You aren't sure if this is a real threat or a ruse, but to be safe you had better finish taking out the research before the countdown expires.[/i]"
M_34U_OFFICER_DEFEATED,"[b]Deadly Peril[/b]\n\n[i]The officer collapses to the floor. With his last ounce of strength, he taps a control on a device strapped to his wrist.\n\n""Self destruct initiated,"" a computerized voice intones over the facility's comm system. ""Detonation in {0} minutes."" You aren't sure if this is a real threat or a ruse, but to be safe you had better finish taking out the research before the countdown expires.[/i]"
M_34U_E_OFFICER_DEFEATED,"[i]With the officer out of the way, you now have an opportunity to get answers from the scientist.[/i]\n\n Objective Updated \n\n{0}"
M_34_FORCE_ADVANCE,"[i]With all resistance eliminated, you get to the lift unmolested.[/i] {0}"
M_34_MINOR_PERIL,"[b]Minor Peril[/b]\n\n[i]Cholganna's native wildlife has joined the hunt. You decide you had better accelerate your investigation before more of its friends arrive.[/i]\n\nDeploy a Nexu ({0})."
M_34_MINOR_PERIL_2,"[b]Minor Peril[/b]\n\n[i]Another nexu comes slinking out of the jungle.[/i]\n\nDeploy a Nexu ({0})."
M_34U_CLEAR_MAP,"[i]You all board the lift platform and activate the controls. The platform begins its descent, taking you on a journey in the dark.[/i]\n\nClear the map."
M_34U_BREAK_ROOM,"[i]The platform comes to a stop and the doors open onto a spacious room with many tables and chairs.[/i]\n\nPlace tiles 02B, 33B, and 1 door."
M_34U_PLACE_CRATE,"[i]A crate of supplies sits unobtrusively in a corner of the room.[/i]\n\nPlace 1 crate."
M_34U_CRATE,"[i]There's no telling what you will find in this unmarked box.[/i]\n\nA hero can interact with this crate to open it."
M_34U_DEPLOY,"[i]You are surprised to find some Imperials seated around the tables. They seem just as surprised to see you.[/i]"
M_34U_REBELS_DEPLOY,"[i]You prepare your weapons once more.[/i]\n\nA new round has started. Deploy the Rebels."
M_34U_EXPLORE_BASE,"[i]Sorin is clearly up to something here. You will need to explore the facility to find out what that is, and to put a stop to it if you can.[/i]\n\n Objective Updated \n\n{0}"
M_34U_OBJECTIVE_3,"Explore the facility to discover Sorin's plans."
M_34U_DOOR,"[i]There is no indication where this unmarked door leads.[/i]\n\n{0}"
M_34U_SHADOW,"[i]A dark outline in the corner could be anything.[/i]\n\nThis is a shadow. Select the neutral mission token rule to see how to inspect a shadow."
M_34U_PLACE_MORE_SHADOWS,"[i]There seems to be something moving in the shadows.[/i]\n\nPlace 4 neutral mission tokens."
M_34U_DISCARD_TERMINAL," Discard this terminal."
M_34U_DISCARD_TERMINAL_DESTROYED,"\n\nDiscard this terminal."
M_34U_LIFT_DOOR,"[i]This door leads to the lift platform, which has gone back to the surface.[/i]\n\nThis door is locked."
M_34U_COMPUTER_ROOM_PLACE,"[i]One wall of this room is covered in computer panels and screens, which bathe the room in a pale blue light.[/i]\n\nPlace tiles 03B, 35B, and 1 door."
M_34U_DISAGREEMENT,"[i]An Imperial is having a heated discussion with a Quarren in a lab coat.[/i]\n\nDeploy an Imperial Officer (Elite). Place 1 Imperial mission token and 1 blue terminal."
M_34U_DISAGREEMENT_2,"[i]""The General paid for this data!"" the officer hisses in a low voice. ""Hand it over now before the intruders get here!""\n\n""But the work is not complete,"" the Quarren scientist objects. ""The shield still draws too much power from other systems..."" The officer cuts her off when he catches sight of you.[/i]"
M_34U_SHADOWS_PLACE,"[i]""Intruders!"" the officer shouts as he slams a fist down on the control panel. A klaxon blares and the lights in the base go out, replaced with red emergency lighting that cast shadows around the room.[/i]\n\nPlace 4 neutral mission tokens. These are shadows."
M_34U_HK_ADD,"[i]You think you catch motion out of the corner of your eye where you had not seen anyone before.[/i]\n\nPlace the {0} HK Assassin Droid figures back on their associated card near the map."
M_34U_QUESTION_SCIENTIST,"[i]This scientist might be willing to tell you what you need to know, at least once that officer is neutralized.[/i]\n\n Objective Updated \n\n{0}"
M_34U_OBJECTIVE_4A,"Defeat the Imperial Officer (Elite)."
M_34U_OBJECTIVE_4,"Question the scientist."
M_34U_SCIENTIST_SCARED,"[i]The scientist is hiding behind her chair, too afraid of the fighting to talk to you.[/i]\n\nDefeat the elite Imperial Officer to be able to question to the scientist."
M_34U_SCIENTIST,"[i]The Quarren scientist eyes you warily, unsure of your intentions.[/i]\n\nThis is the scientist. A hero can interact with the scientist to uncover Sorin's plans."
M_34U_SCIENTIST_PLAN,"[i]""General Sorin hired me to develop the shields for his new combat vehicle,"" the scientist tells you, glancing nervously at your weapon.\n\nDestroying the research data would set Sorin back, but acquiring it could be a boon for the Rebellion. Perhaps the scientist could be convinced to hand it over, or you could take it without her cooperation.[/i]\n\n Objective Updated \n\n{0}"
M_34U_OBJECTIVE_5,"Acquire or destroy all work related to the shield research."
M_34U_MORE_RESEARCH," There might be more research out there to collect. You had better keep looking."
M_34U_SCIENTIST_HELP,"[i]You could try to convince the scientist to hand over her research.[/i]\n\nThis is the scientist. A hero can interact with the scientist to try to solicit her help."
M_34U_SCIENTIST_OPT_1," Persuade her."
M_34U_SCIENTIST_OPT_2," Threaten her."
M_34U_SCIENTIST_PERSUADE,"[i]You try to persuade the scientist with a speech about peace and freedom.[/i]\n\nTest ."
M_34U_SCIENTIST_THREATEN,"[i]You attempt to convince the scientist her life depends on giving her research to you.[/i]\n\nTest ."
M_34U_SCIENTIST_FAIL,"[i]You aren't able to convince the scientist to help you.[/i]"
M_34U_SCIENTIST_PASS,"[i]""Very well, have it your way,"" she says. She turns to the computer, makes a few keystrokes, then pulls a datacard out of the computer and hands it over to you. Fearing reprisal from the Imperials, the scientist flees the premises.{0}[/i]\n\nYou gained 5 fame.{1}"
M_34U_SCIENTIST_PASS_DISCARD," Discard the scientist and the blue terminal."
M_34U_SCIENTIST_UNLOCK_DOORS,"[i]You use the computer system the scientist left unsecured to unlock the nearby door.[/i]\n\nThe door is now unlocked."
M_34U_LAB_TERMINAL_LOCKED,"[i]This massive computer bank displays a dizzying amount of data. You aren't sure what any of it means.[/i]"
M_34U_LAB_TERMINAL_UNLOCKED,"[i]This massive computer bank contains the scientist's work on the shields for Sorin's tank. With some slicing, you could download the data for the Rebellion's use. You decide you should at the very least destroy the system to set back Sorin's progress.[/i]\n\nA hero can interact with this terminal to attempt to slice the system. This terminal can be attacked (Health: {0}, Defense: {1})."
M_34U_LAB_TERMINAL_SLICE," Slice the system."
M_34U_LAB_TERMINAL_SLICE_ATTEMPT,"[i]You try to slice into the system to gain access to the data.[/i]\n\nTest ."
M_34U_LAB_TERMINAL_SLICE_FAIL,"[i]You aren't able to break the scientist's encryption code.[/i]"
M_34U_LAB_TERMINAL_SLICE_PASS,"[i]You break the scientist's encryption code and access the system. You transfer all data onto a datacard and erase all trace of it from the computer system itself.{0}{1}[/i]\n\nYou gained 5 fame.{2}"
M_34U_LAB_UNLOCK_DOORS_SLICE,"[i]While you are in the system, you unlock the nearby door.[/i]\n\nThe door is now unlocked."
M_34U_LAB_SCIENTIST_FLEES," Fearing the Imperials will blame her for the loss of the data, the scientist flees the premises."
M_34U_LAB_DISCARD_BOTH," Discard this terminal and the scientist."
M_34U_LAB_TERMINAL_DESTROYED,"[i]You reduce the computer system to a smoldering pile of rubble on the floor.{0}{1}[/i]{2}"
M_34U_LAB_TERMINAL_DESTROYED_BOTH,"\n\nDiscard this terminal and the scientist."
M_34U_LAB_UNLOCK_DOORS_DESTROY,"[i]With the facility's computer system destroyed, you hear the lock on the nearby door disengage.[/i]\n\nThe door is now unlocked."
M_34U_TRAP,"[i]You have discovered a tangled mess of exposed wires. A breeze of circulating air causes two wires to touch, sending an arc of electricity between them.[/i]\n\nIf a figure is in this shadow's space:\nRoll 1 yellow die. Each figure in this shadow's space suffers  equal to the  results and  equal to the  results.\n\nDiscard this shadow."
M_34U_CRATE_FIND,"[i]You find a crate of supplies hidden in the dark corner.[/i]\n\nReplace this shadow with 1 crate."
M_34U_SHADOW_NOTHING,"[i]You find nothing of interest in this empty corner.[/i]\n\nDiscard this shadow."
M_34U_RANGE_PLACE,"[i]The door opens on a wide room.[/i]\n\nPlace tiles 01B, 36B, and 1 door."
M_34U_RANGE_SHIELD_PLACE,"[i]At the other end of the room is a device with a target painted on it, surrounded by a shimmering energy shield. It seems you have stumbled upon a test firing range.[/i]\n\nPlace a red Imperial mission token. "
M_34U_RANGE_SETUP_DONE,"[i]Destroying the shield generator will set back Sorin's efforts, but figuring out how to steal it would be even better.[/i]"
M_34U_RANGE_SHIELD_ON,"[i]A shimmering energy shield surrounds its generator, which has a target painted on it.[/i]\n\n"
M_34U_RANGE_SHIELD_ON_RULES,"{0}This is the shield generator. The shield generator can be attacked (Health: {1}, Defense: 1 black die)."
M_34U_RANGE_SHIELD_OFF,"[i]The shield generator is powered down and vulnerable. You could try to steal it, though it does look heavy.[/i]\n\nThis is the shield generator. A hero can interact with the shield generator to try to steal it. The shield generator can be attacked (Health: {0}, Defense: none)."
M_34U_RANGE_SHIELD_ACQUIRE," Steal the generator."
M_34U_RANGE_SHIELD_TEST,"[i]You attempt to lift the bulky shield generator.[/i]\n\nTest ."
M_34U_RANGE_SHIELD_TEST_FAIL,"[i]You strain to lift the generator, but it proves too heavy.[/i]"
M_34U_RANGE_SHIELD_TEST_PASS,"[i]With a great heave, you lift the generator and sling it over your shoulder.[/i]{0}"
M_34U_RANGE_SHIELD_DESTROYED,"[i]The generator explodes in a hail of sparks, leaving nothing intact for Sorin to recover.{0}[/i]{1}"
M_34U_RANGE_SHIELD_DISCARD,"\n\nDiscard the shield generator."
M_34U_RANGE_TERMINAL_PLACE,"[i]This shadowy form turns out to be a terminal that appears to remotely control the shield generator, but it is under security lockdown.[/i]\n\nReplace this shadow with a red terminal. A hero can interact with this terminal to attempt to shut down the shield."
M_34U_RANGE_TERMINAL,"[i]This terminal appears to remotely control the shield generator, but it is under security lockdown.[/i]\n\nA hero can interact with this terminal to attempt to shut down the shield."
M_34U_RANGE_TERMINAL_TECH," Shut down the shield."
M_34U_RANGE_TERMINAL_TECH_TEST,"[i]You attempt to crack the terminal's security code.[/i]\n\nTest ."
M_34U_RANGE_TERMINAL_TECH_FAIL,"[i]You aren't able to crack the security code.[/i]"
M_34U_RANGE_TERMINAL_TECH_PASS,"[i]You override the security lockout and power down the shield generator. The generator will now be easy to acquire or destroy.[/i]\n\nDiscard this terminal.\n\nThe shield generator now has no defense. A hero can interact with the shield generator to try to steal it."
M_34U_GARAGE_TANK_PLACE,"[i]The room is dominated by a massive vehicle: one of Sorin's tanks!{0}[/i]\n\nDeploy the SC2-M Repulsor Tank with +{1} Health."
M_34U_GARAGE_TANK_PLACE_NO_WEAPONS," Fortunately, this tank does not have the advanced weapons system possessed by the tanks you encountered previously, thanks to your efforts on Aleen."
M_34U_DEFEAT_TANK,"[i]You have taken care of all of the data related to the experimental shields, but one prototype remains. You must destroy the repulsor tank in order to erase all traces of the shield research.[/i]\n\n Objective Updated \n\n{0}"
M_34U_OBJECTIVE_6,"Defeat the SC2-M Repulsor Tank."
M_34U_TANK_DEFEATED,"[i]The tank goes up in a ball of flame as it crashes to the garage floor. {0}[/i]{1}"
M_34U_TANK_DEFEATED_FINAL,"Nothing of value is recoverable from the flaming wreck. You have dealt Sorin a major setback."
M_34U_TANK_DEFEATED_PLAN_KNOWN,"Nothing of value is recoverable from the flaming wreck. Now you just need to ensure that the rest of the research is similarly dealt with."
