KEY,"English"
ITEM_31,"Reinforced Helmet"
ITEM_32,"Combat Visor"
ITEM_33,"Combat Knife"
ITEM_34,"Shock Emitter"
ITEM_35,"Disruption Cell"
ITEM_36,"Telescoping Sights"

ITEM_37,"Vintage Blaster"
ITEM_38,"Vibro-Ax"
ITEM_39,"Infantry Rifle"
ITEM_40,"Longblaster"
ITEM_41,"Holdout Blaster"
ITEM_42,"Plasteel Staff"
ITEM_54,"Tatooine Hunting Rifle"
ITEM_55,"Gaffi Stick"
ITEM_56,"EE-3 Carbine"
ITEM_57,"Plasma Cell"
ITEM_58,"Hidden Blade"
ITEM_59,"DLT-19"
ITEM_60,"DDC Defender"
ITEM_61,"Vibroknife"
ITEM_62,"Under-Barrel HH-4"
ITEM_63,"Environment Hazard Suit"
ITEM_64,"Stun Baton"
ITEM_65,"Cybernetic Arm"
ITEM_66,"Valken-38 Carbine"
ITEM_67,"Vibrogenerator"
ITEM_68,"Concussion Grenades"
ITEM_69,"Vibrosword"
ITEM_70,"Shadowsilk Cloak"
ITEM_71,"R5 Astromech"
ITEM_72,"Weighted Head"
ITEM_73,"Sniper Scope"
ITEM_74,"Disruptor Pistol"
ITEM_75,"Ancient Lightsaber"
ITEM_76,"Electrostaff"
ITEM_77,"DT-12 Heavy Blaster Pistol"
ITEM_78,"Bacta Pump"
ITEM_79,"Hand Cannon"
ITEM_80,"Emergency Injector"
ITEM_81,"Double Vibrosword"
ITEM_82,"Energized Hilt"
ITEM_83,"Bolt Upgrade"
ITEM_84,"Ryyk Blades"
ITEM_85,"Modified Energy Cannon"
ITEM_86,"Admiral’s Uniform"
ITEM_90,"Responsive Armor"
ITEM_91,"Charged Ammo Pack"
ITEM_92,"Charge Pistol"
ITEM_93,"Polearm"
ITEM_94,"Focusing Beam"
ITEM_95,"Hunter's Rifle"
ITEM_96,"A-12 Sniper Rifle"
ITEM_97,"Supply Pack"
ITEM_98,"Power Charger"
ITEM_99,"Punch Dagger"
ITEM_100,"Combat Vambrace"
ITEM_101,"E-11D"
ITEM_102,"Mandalorian Helmet"
ITEM_103,"Bo-rifle"
ITEM_104,"Plastoid Armor"
ITEM_1001,"Heroic"
ITEM_1002,"Legendary"
ITEM_1003,"Peacemaker"
ITEM_1004,"Fearless Leader"
ITEM_1005,"Life Debt"
ITEM_1006,"Veteran Prowess"
ITEM_1007,"Rebel Recon"
ITEM_1008,"Allied Operations"
ITEM_1009,"Adrenal Implant"
ITEM_EXTRA_MEDPAC,"Extra Medpac"
ITEM_FOCUS,"Focus 1 Hero"
STORMTROOPERS_SINGULAR,"Stormtrooper"
STORMTROOPERS_PLURAL,"Stormtroopers"
STORMTROOPERS_SECONDARY,"to [b]reposition 4[/b]."
STORMTROOPERS_INSTRUCTIONS,"Ignore the [b]Squad Training[/b] ability on this group’s card."
STORMTROOPERS_INSTRUCTIONS_ELITE,"Ignore the [b]Squad Training[/b] and [b]Last Stand[/b] abilities on this group’s card."
ACTION_STORMTROOPER," [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}"
ACTION_STORMTROOPER_AGGRESSIVE," [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}"
ACTION_ELITE_STORMTROOPER,"• [b]Last Stand[/b]: If there are fewer than 3 figures in this group, become Focused. Limit once per group activation.\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}"
ACTION_ELITE_STORMTROOPER_AGGRESSIVE,"• [b]Last Stand[/b]: If there are fewer than 3 figures in this group, become Focused. Limit once per group activation.\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}"
BONUS_STORMTROOPER_1,"[b]Squad Training:[/b] Gain Pierce 1 for each other figure in this group."
BONUS_STORMTROOPER_2,"When the first figure in this group declares an attack, add 1 green die to the attack pool."
BONUS_STORMTROOPER_3,"After this group’s activation, reinforce 1 defeated figure from this group as close as possible to another figure in this group."
BONUS_STORMTROOPER_TUT,"Gain +1."
SURGE_STORMTROOPER_1,": +2 Accuracy\n: +1"
SURGE_STORMTROOPER_ELITE_1,": +3 Accuracy\n: +2"

VADERS_FINEST_SINGULAR,"Vader's Finest Stormtrooper"
VADERS_FINEST_PLURAL,"Vader's Finest Stormtroopers"
VADERS_FINEST_SECONDARY,"to [b]reposition 4[/b]."
VADERS_FINEST_INSTRUCTIONS,"This group uses the regular Stormtrooper deployment card.\n\nIgnore the [b]Squad Training[/b] ability on this group’s card."
VADERS_FINEST_INSTRUCTIONS_ELITE,"This group uses the elite Stormtrooper deployment card.\n\nIgnore the [b]Squad Training[/b] and [b]Last Stand[/b] abilities on this group’s card."
ACTION_VADERS_FINEST," If this figure has 1 or more [i]Harmful[/i] conditions, discard all [i]Harmful[/i] conditions and become Focused.\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 4[/b] {2}\n
 [b]Move 4[/b] {2}"
ACTION_VADERS_FINEST_AGGRESSIVE," If this figure has 1 or more [i]Harmful[/i] conditions, discard all [i]Harmful[/i] conditions and become Focused.\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 4[/b] {2}\n
 [b]Move 4[/b] {2}"
ACTION_ELITE_VADERS_FINEST,"• [b]Last Stand[/b]: If there are fewer than 3 figures in this group, become Focused. Limit once per group activation.\n
 If this figure has 1 or more [i]Harmful[/i] conditions and no [i]Beneficial[/i] conditions, discard all [i]Harmful[/i] conditions and become Focused.\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 4[/b] {2}\n
 [b]Move 4[/b] {2}"
ACTION_ELITE_VADERS_FINEST_AGGRESSIVE,"• [b]Last Stand[/b]: If there are fewer than 3 figures in this group, become Focused. Limit once per group activation.\n
 If this figure has 1 or more [i]Harmful[/i] conditions and no [i]Beneficial[/i] conditions, discard all [i]Harmful[/i] conditions and become Focused.\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 4[/b] {2}\n
 [b]Move 4[/b] {2}"
BONUS_VADERS_FINEST_1,"[b]Squad Training:[/b] Gain +1 for each other figure in this group."
BONUS_VADERS_FINEST_2,"Focused figures add 1 red die instead of 1 green die when attacking."
BONUS_VADERS_FINEST_3,"After this group’s activation, deploy 1 defeated figure from this group as close as possible to another figure in this group."

IMPERIAL_OFFICER_SINGULAR,"Imperial Officer"
IMPERIAL_OFFICER_PLURAL,"Imperial Officers"
IMPERIAL_OFFICER_SECONDARY,"to [b]reposition 5[/b]."
IMPERIAL_OFFICER_INSTRUCTIONS,"Ignore the [b]Order[/b] and [b]Cower[/b] abilities on this group’s card."
IMPERIAL_OFFICER_INSTRUCTIONS_ELITE,"Ignore the [b]Executive Order[/b] and [b]Cower[/b] abilities on this group’s card."
ACTION_IMPERIAL_OFFICER," [b]Order[/b]: Another Imperial figure with a figure cost of 3 or less [b]attacks[/b] « the healthy Rebel closest to this figure ».\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}\n
• [b]Cower[/b]: If not within 3 spaces of a Rebel, recover 2."
ACTION_IMPERIAL_OFFICER_ELITE," [b]Order[/b]: Another Imperial figure with a figure cost of 6 or less [b]attacks[/b] « the healthy Rebel closest to this figure ».\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}\n
• [b]Cower[/b]: If not within 3 spaces of a Rebel, recover 3."
BONUS_IMPERIAL_OFFICER_1,"The first Imperial attack gains +1."
BONUS_IMPERIAL_OFFICER_2,"At the start of this activation, each Imperial figure within 3 spaces of this figure discards 1 [i]Harmful[/i] condition. Each of those figures that did not discard a condition recovers 2."
BONUS_IMPERIAL_OFFICER_REG_1,"Before this activation, the highest cost Imperial figure (that isn't already Focused) becomes Focused."
BONUS_IMPERIAL_OFFICER_ELITE_1,"Before this activation, the 2 highest cost Imperial figures (that aren't already Focused) become Focused."
BONUS_IMPERIAL_OFFICER_TUT,"Attacks performed during the [b]Order[/b] instruction gain +1."
SURGE_IMPERIAL_OFFICER_1,": +2 Accuracy\n: +1\n: Focus"
SURGE_IMPERIAL_OFFICER_2,": +2 Accuracy\n: Focus\n: +1"
SURGE_IMPERIAL_OFFICER_ELITE_1,": +3 Accuracy\n: +1\n: Focus\n: Stun"
SURGE_IMPERIAL_OFFICER_ELITE_2,": +3 Accuracy\n: +1\n: Stun\n: Focus"
SURGE_IMPERIAL_OFFICER_ELITE_3,": +3 Accuracy\n: Focus\n: Stun\n: +1"
SURGE_IMPERIAL_OFFICER_ELITE_4,": +3 Accuracy\n: Stun\n: Focus\n: +1"

ROYAL_GUARD_SINGULAR,"Royal Guard"
ROYAL_GUARD_PLURAL,"Royal Guards"
ROYAL_GUARD_SECONDARY,"toward « the closest non-ready hero »."
ROYAL_GUARD_SECONDARY_ALT,"toward the closest hero."
ROYAL_GUARD_INSTRUCTIONS,"[b]Errata[/b]:\n• The ""Vengeance"" ability should read: ""When an adjacent, friendly, non-Guardian figure is defeated, you become Focused.""\n• The [b]Protector[/b] ability has been replaced with this ability: ""[b]Sentinel:[/b] While a friendly non-[i]Guardian[/i] figure is defending, and you are adjacent to the target space, apply +1 to the defense results. Limit 1 ""Sentinel"" or ""Protector"" ability used per attack."""
ROYAL_GUARD_INSTRUCTIONS_ELITE,"[b]Errata[/b]: The [b]Protector[/b] ability has been replaced with this ability: ""[b]Sentinel:[/b] While a friendly non-[i]Guardian[/i] figure is defending, and you are adjacent to the target space, apply +1 to the defense results. Limit 1 ""Sentinel"" or ""Protector"" ability used per attack."""
ACTION_ROYAL_GUARD," [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 3[/b] to [b]engage[/b] as many non-Guardian Imperial figures as possible (minimum 1).\n
• If this figure is adjacent to a non-Guardian Imperial figure, end this figure’s activation.\n
 [b]Move 3[/b] {2}\n
 [b]Move 7[/b] {2}"
ACTION_ROYAL_GUARD_AGGRESSIVE," [b]Move 5[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] to [b]engage[/b] as many non-Guardian Imperial figures as possible (minimum 1).\n
• If this figure is adjacent to a non-Guardian Imperial figure, end this figure’s activation.\n
 [b]Move 2[/b] {2}\n
 [b]Move 8[/b] {2}"
ACTION_ROYAL_GUARD_NO_ENGAGE," [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 3[/b] {2}\n
 [b]Move 7[/b] {2}"
BONUS_ROYAL_GUARD_1,"When the first figure in this group declares an attack, add 1 blue die to the attack pool."
BONUS_ROYAL_GUARD_2,"Add 1 to each [b]Move[/b] value during this activation."
BONUS_ROYAL_GUARD_TUT,"Gain +1."
SURGE_ROYAL_GUARD_1,": Pierce 1\n: Stun"
SURGE_ROYAL_GUARD_2,": Stun\n: Pierce 1"
SURGE_ROYAL_GUARD_ELITE_1,": +2\n: Stun"
SURGE_ROYAL_GUARD_ELITE_2,": Stun\n: +2"

PROBE_DROID_SINGULAR,"Probe Droid"
PROBE_DROID_PLURAL,"Probe Droids"
PROBE_DROID_SECONDARY,"to [b]reposition 3[/b]."
PROBE_DROID_INSTRUCTIONS,"Ignore the [b]Self-Destruct[/b] ability on this group’s card."
PROBE_DROID_INSTRUCTIONS_ELITE,"Ignore the [b]Self-Destruct[/b] and [b]Targeting Computer[/b] abilities on this group’s card."
ACTION_PROBE_DROID," [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Self Destruct[/b]: If this figure has suffered 3 or more:
       - [b]Move 2[/b] to [b]engage[/b] as many Rebels as possible.
       - Each adjacent Rebel rolls 1 red die and suffers  equal to the  results.
       - If any Rebels suffered , defeat this figure immediately.\n
 [b]Move 2[/b] {2}\n
 [b]Move 4[/b] {2}"
ACTION_PROBE_DROID_NON-ENGAGE," [b]Move 2[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 4[/b] {2}"
ACTION_PROBE_DROID_ELITE,"• [b]Targeting Computer[/b]: Gain +1 and +2 Accuracy.\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Self Destruct[/b]: If this figure has suffered 5 or more:
       - [b]Move 2[/b] to [b]engage[/b] as many Rebels as possible.
       - Each adjacent Rebel rolls 1 red die and suffers  equal to the  results.
       - If any Rebels suffered , defeat this figure immediately.\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}"
ACTION_PROBE_DROID_ELITE_NON-ENGAGE,"• [b]Targeting Computer[/b]: Gain +1 and +2 Accuracy.\n
 [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}\n
 [b]Move 6[/b] {2}"
BONUS_PROBE_DROID_TUT,"Gain +1."
BONUS_PROBE_DROID_1,"After this figure [b]attacks[/b], the defender suffers 1."
BONUS_PROBE_DROID_2,"Gain Pierce 1."
BONUS_PROBE_DROID_REG_1,"[b]Self Destruct (0)[/b]: At the end of this activation, if this figure is adjacent to a Rebel, roll 1 red die. Each adjacent Rebel suffers  equal to the  results. Then this figure is defeated."
BONUS_PROBE_DROID_REG_2,"[b]Electroshock[/b]: At the end of this activation, each adjacent Rebel tests . Each that fails suffers 1."
BONUS_PROBE_DROID_ELITE_1,"[b]Self Destruct (5)[/b]: At the end of this activation, if this figure is adjacent to a Rebel and has suffered 5 or more , roll 1 red die. Each adjacent Rebel suffers  equal to the  results. Then, this figure is defeated."
BONUS_PROBE_DROID_ELITE_2,"[b]Probe[/b]: At the end of this activation, « the hero with the most  dice » in line of sight of this figure suffers 1."
SURGE_PROBE_DROID_TUT,": +1\n: Pierce 1"
SURGE_PROBE_DROID_1,": +1\n: Pierce 1\n: Recover 1"
SURGE_PROBE_DROID_2,": Recover 1\n: +1\n: Pierce 1"
SURGE_PROBE_DROID_ELITE_1,": +2\n:Pierce 2\n: Recover 2"
SURGE_PROBE_DROID_ELITE_2,": Recover 2\n: +2\n:Pierce 2"

E_WEB_ENGINEER_SINGULAR,"E-Web Engineer"
E_WEB_ENGINEER_PLURAL,"E-Web Engineers"
E_WEB_ENGINEER_SECONDARY,"to [b]reposition 3[/b]."
E_WEB_ENGINEER_INSTRUCTIONS,"Ignore the [b]Tripod[/b] ability on this group’s card."
E_WEB_ENGINEER_INSTRUCTIONS_ELITE,"Ignore the [b]Tripod[/b] ability on this group’s card."
ACTION_E_WEB_ENGINEER,"• Imperial figures do not block this figure’s line of sight.\n
 [b]Attack[/b] « {0} ».\n
 [b]Attack[/b] « {0} ».\n
 [b]Move 2[/b] to [b]attack[/b] « the closest hero ».\n
       • If this figure performed the previous instruction, it suffers 2.\n
 If this figure did not attack, [b]move 4[/b] {2}"
ACTION_ELITE_E_WEB_ENGINEER,"• Imperial figures do not block this figure’s line of sight.\n
 [b]Attack[/b] « {0} ».\n
 [b]Attack[/b] « {0} ».\n
 [b]Move 3[/b] to [b]attack[/b] « the closest hero ».\n
       • If this figure performed the previous instruction, it suffers 2.\n
 If this figure did not attack, [b]move 6[/b] {2}"
BONUS_E_WEB_ENGINEER_1,"When this figure declares its first attack, add 1 blue die to the attack pool."
BONUS_E_WEB_ENGINEER_2,"Gain +1 and +2 Accuracy."
BONUS_E_WEB_ENGINEER_3,"At the start of this activation, if this figure does not have line of sight to a Rebel, [b]move 1[/b] toward the closest Rebel."
SURGE_E_WEB_ENGINEER_1,": +1\n: Recover 2"
SURGE_E_WEB_ENGINEER_2,": Recover 2\n: +1"
SURGE_E_WEB_ENGINEER_ELITE_1,": +2\n: Recover 2"
SURGE_E_WEB_ENGINEER_ELITE_2,": Recover 2\n: +2"

AT_ST_SINGULAR,"AT-ST"
AT_ST_PLURAL,"AT-STs"
AT_ST_SECONDARY,"to [b]reposition 2[/b]."
AT_ST_INSTRUCTIONS,"Ignore the [b]Targeting Computer[/b] ability on this group’s card."
ACTION_AT_ST,"• [b]Targeting Computer[/b]: Gain +1 and +2 Accuracy.\n
 [b]Attack[/b] « {0} ».\n
 [b]Move 5[/b] to [b]reposition 2[/b].\n
 [b]Attack[/b] « {0} ».\n
 [b]Move 3[/b] {2}\n
• [b]Grenade Launcher[/b]: Roll 1 red die. The closest Rebel in line of sight suffers  equal to the  results."
BONUS_AT_ST_1,"Gain +1."
BONUS_AT_ST_2,"After this figure [b]attacks[/b], each other Rebel within 2 spaces of the target suffers 1 for each of their activation portraits."
SURGE_AT_ST_1,": Pierce 2\n: Blast 2"
SURGE_AT_ST_2,": Blast 2\n: Pierce 2"

NEXU_SINGULAR,"Nexu"
NEXU_PLURAL,"Nexu"
NEXU_SECONDARY,"to [b]reposition 3[/b]."
NEXU_INSTRUCTIONS,"Ignore the [b]Pounce[/b] ability on this group’s card."
NEXU_INSTRUCTIONS_ELITE,"Ignore the [b]Pounce[/b] ability on this group’s card."
ACTION_NEXU," [b]Pounce:[/b] Place this figure in an empty space within 6 spaces and adjacent to 2 or more Rebels. Then [b]attack[/b] « the Rebel that has suffered the least  ».\n
 [b]Pounce:[/b] Place this figure in an empty space within 6 spaces and adjacent to « {0} ». Then [b]attack[/b] « {0} ».\n
 [b]Move 3[/b] {2}\n
 [b]Move 9[/b] {2}"
BONUS_NEXU_1,"At the start of this activation, if a Rebel is bleeding, this figure gains +1."
BONUS_NEXU_2,"If this figure has suffered 4 or more , the top of its activation list gains:  Recover 4. Then, [b]move 10[/b] to [b]reposition 6[/b]."
BONUS_NEXU_3,"At the start of this figure’s activation, if this figure is in an exterior space, this figure gains +1."
BONUS_NEXU_TUT,"While this figure is attacking, if the defender is Bleeding, the defender suffers 1."
SURGE_NEXU_1,": Cleave 1\n: Pierce 2"
SURGE_NEXU_2,": Pierce 2\n: Cleave 1"
SURGE_NEXU_ELITE_1,": +2"

TRANDOSHAN_HUNTER_SINGULAR,"Trandoshan Hunter"
TRANDOSHAN_HUNTER_PLURAL,"Trandoshan Hunters"
TRANDOSHAN_HUNTER_SECONDARY,"to [b]reposition 2[/b]."
TRANDOSHAN_HUNTER_INSTRUCTIONS,"No special instructions."
TRANDOSHAN_HUNTER_INSTRUCTIONS_ELITE,"No special instructions."
ACTION_TRANDOSHAN," [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 1[/b] {2}\n
 [b]Move 7[/b] {2}"
ACTION_TRANDOSHAN_AGGRESSIVE," [b]Move 5[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 4[/b] {2}\n
 [b]Move 4[/b] {2}"
BONUS_TRANDOSHAN_1,"[b]Regenerate[/b]: At the start of this figure’s activation, this figure discards all [i]Harmful[/i] conditions and recovers 2."
BONUS_TRANDOSHAN_2,"When the first figure in this group declares an attack, add 1 blue die to the attack pool."
BONUS_TRANDOSHAN_3,"Each figure in this group gains +1."
SURGE_TRANDOSHAN_1,": Pierce 2\n: Bleed"
SURGE_TRANDOSHAN_2,": Bleed\n: Pierce 2"
SURGE_TRANDOSHAN_ELITE_1,": Pierce 2\n: Bleed\n: Focus"
SURGE_TRANDOSHAN_ELITE_2,": Bleed\n: Focus\n: Pierce 2"
SURGE_TRANDOSHAN_ELITE_3,": Pierce 2\n: Focus\n: Bleed"
SURGE_TRANDOSHAN_ELITE_4,": Focus\n: Bleed\n: Pierce 2"

DARTH_VADER,"Darth Vader"
DARTH_VADER_SECONDARY,"toward « the closest non-ready hero »."
DARTH_VADER_INSTRUCTIONS,"Ignore the [b]Brutality[/b], [b]Force Choke[/b] and [b]Foresight[/b] abilities on this group’s card."
ACTION_DARTH_VADER,"• This figure discards each [i]Harmful[/i] condition, then suffers 1 for each condition discarded. If this figure would be defeated, it is not defeated until the end of this activation.\n
 [b]Brutality:[/b] [b]Move 4[/b] to [b]engage[/b] 2 or more Rebels. Then, [b]attack[/b] each adjacent Rebel.\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Force Choke:[/b] [b]Move 2[/b] toward « {0} ». Then that figure suffers 2 and 1.\n
 [b]Move 6[/b] {2}"
ACTION_DARTH_VADER_NO_DEFEAT,"• This figure discards each [i]Harmful[/i] condition.\n
 [b]Brutality:[/b] [b]Move 4[/b] to [b]engage[/b] 2 or more Rebels. Then, [b]attack[/b] each adjacent Rebel.\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 [b]Force Choke:[/b] [b]Move 2[/b] toward « {0} ». Then that figure suffers 2 and 1.\n
 [b]Move 6[/b] {2}"
BONUS_DARTH_VADER_1,"[b]Force Push[/b]: At the start of this figure’s activation, push the closest Rebel 2 spaces toward this figure."
BONUS_DARTH_VADER_2,"Apply +1 to each attack. At the end of this figure’s activation, this figure suffers 2."
BONUS_DARTH_VADER_3,"At the end of this figure’s activation, each Rebel adjacent to this figure suffers 1."
SURGE_DARTH_VADER_1,": +2\n: Pierce 3"
SURGE_DARTH_VADER_2,": Pierce 3\n: +2"

GENERAL_WEISS,"General Weiss"
GENERAL_WEISS_SECONDARY,"to [b]reposition 3[/b]."
GENERAL_WEISS_INSTRUCTIONS,"Ignore the [b]Epic Arsenal[/b] and [b]General’s Orders[/b] abilities on this group’s card.

If this figure attacks outside of its activation, its attack pool consists of 1 blue and 2 green dice."
ACTION_GENERAL_WEISS_1," [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 Roll 1 blue die. A Rebel within 5 spaces and each other Rebel within 2 spaces of it suffers  equal to the  results. Target « the Rebel within 2 spaces of the most other Rebels ».\n
 [b]Move 8[/b] {2}\n
 [b]Move 2[/b] {2}\n
• [b]General’s Orders:[/b] The two other highest-cost Imperial figures [b]move 2[/b] toward the Rebels and become Focused."
ACTION_GENERAL_WEISS_2," [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 Roll 1 green die. A Rebel within 4 spaces suffers  equal to the  results. Target « the healthy Rebel that has suffered the most  ». If a  was rolled, become Focused.\n
 [b]Move 8[/b] {2}\n
 [b]Move 2[/b] {2}\n
• [b]General’s Orders:[/b] The two other highest-cost Imperial figures [b]move 2[/b] toward the Rebels and become Focused."
ACTION_GENERAL_WEISS_3," [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 Roll 1 red die. A Rebel within 2 spaces suffers  equal to the  results. Target « the healthy Rebel that has suffered the most  ».\n
 [b]Move 8[/b] {2}\n
 [b]Move 2[/b] {2}\n
• [b]General’s Orders:[/b] The two other highest-cost Imperial figures [b]move 2[/b] toward the Rebels and become Focused."
ACTION_GENERAL_WEISS_4," [b]Move 3[/b] to [b]attack[/b] « {0} ».\n
 Roll 1 yellow die. A Rebel within 3 spaces suffers  equal to the  results and  equal to the  results. Target « the hero who has suffered the least strain ».\n
 [b]Move 8[/b] {2}\n
 [b]Move 2[/b] {2}\n
• [b]General’s Orders:[/b] The two other highest-cost Imperial figures [b]move 2[/b] toward the Rebels and become Focused."
BONUS_GENERAL_WEISS_1,"Your attack pool consists of 2 blue, 1 green, and 1 red dice."
BONUS_GENERAL_WEISS_2,"Your attack pool consists of 1 blue, 2 green, and 1 red dice."
BONUS_GENERAL_WEISS_3,"Your attack pool consists of 1 blue, 1 green, and 2 red dice."
BONUS_GENERAL_WEISS_4,"Your attack pool consists of 1 blue, 1 green, 1 red, and 1 yellow dice."
BONUS_GENERAL_WEISS_5,"Your attack pool consists of 2 blue, 1 green, and 1 yellow dice."
BONUS_GENERAL_WEISS_6,"Your attack pool consists of 1 blue, 2 green, and 1 yellow dice."
BONUS_GENERAL_WEISS_7,"Your attack pool consists of 1 blue, 1 green, and 2 yellow dice."
BONUS_GENERAL_WEISS_8,"Your attack pool consists of 2 blue, 1 red, and 1 yellow dice."
BONUS_GENERAL_WEISS_9,"Your attack pool consists of 1 blue, 2 red, and 1 yellow dice."
BONUS_GENERAL_WEISS_10,"Your attack pool consists of 1 blue, 1 red, and 2 yellow dice."
BONUS_GENERAL_WEISS_11,"Your attack pool consists of 2 green, 1 red, and 1 yellow dice."
BONUS_GENERAL_WEISS_12,"Your attack pool consists of 1 green, 2 red, and 1 yellow dice."
BONUS_GENERAL_WEISS_13,"Your attack pool consists of 1 green, 1 red, and 2 yellow dice."
BONUS_GENERAL_WEISS_1B,"Your attack pool consists of 1 blue, 1 green, and 1 red dice."
BONUS_GENERAL_WEISS_2B,"Your attack pool consists of 1 blue, 1 green, and 1 yellow dice."
BONUS_GENERAL_WEISS_3B,"Your attack pool consists of 1 blue, 1 red, and 1 yellow dice."
BONUS_GENERAL_WEISS_4B,"Your attack pool consists of 1 green, 1 red, and 1 yellow dice."
SURGE_GENERAL_WEISS_1,": Blast 3\n: Pierce 2"
SURGE_GENERAL_WEISS_2,": Pierce 2\n: Blast 3"

ROYAL_GUARD_CHAMPION,"Royal Guard Champion"
ROYAL_GUARD_CHAMPION_SECONDARY,"toward « the closest non-ready hero »."
ROYAL_GUARD_CHAMPION_INSTRUCTIONS,"Ignore the [b]Brutality[/b] and [b]Executor[/b] abilities on this group’s card."
ACTION_ROYAL_GUARD_CHAMPION," [b]Move 5[/b] to [b]attack[/b] the closest « Rebel within 3 spaces of another Rebel ».\n
 [b]Move 3[/b] to [b]attack[/b] a different « Rebel », even if this figure has already performed an  instruction.\n
 [b]Move 2[/b] {2}\n
 [b]Move 10[/b] {2}"
BONUS_ROYAL_GUARD_CHAMPION_1,"If a Rebel has attacked another Imperial figure this round, [b]move 2[/b] toward the closest Rebel and become Focused."
BONUS_ROYAL_GUARD_CHAMPION_2,"Each other Imperial figure within 3 spaces recovers 2. If no figure recovered  this way, become Focused."
SURGE_ROYAL_GUARD_CHAMPION_1,": +2\n: Pierce 2\n: Bleed"
SURGE_ROYAL_GUARD_CHAMPION_2,": Bleed\n: +2\n: Pierce 2"

IG_88,"IG-88"
IG_88_SECONDARY,"to [b]reposition 2[/b]."
IG_88_INSTRUCTIONS,"Ignore the [b]Arsenal[/b] ability on this group’s card.

If this figure attacks outside of its activation, its attack pool consists of 1 blue and 1 green die."
ACTION_IG_88_GREEN_RED,"• This figure’s attack pool consists of 1 green and 1 red die during this activation.\n
 [b]Move 1[/b] to [b]attack[/b] a Rebel within 3 spaces. Target « {0} ».\n
 [b]Move 1[/b] to [b]attack[/b] a Rebel within 3 spaces. Target « {0} ».\n
 [b]Move 5[/b] to [b]attack[/b] a Rebel within 3 spaces. Target « {0} ».\n
 [b]Move 1[/b] {2}\n
 [b]Move 9[/b] {2}"
ACTION_IG_88_GREEN_BLUE,"• This figure’s attack pool consists of 1 blue and 1 green die during this activation.\n
 [b]Move 1[/b] to [b]attack[/b] a Rebel within 6 spaces. Target « {0} ».\n
 [b]Move 1[/b] to [b]attack[/b] a Rebel within 5 spaces. Target « {0} ».\n
 [b]Move 5[/b] to [b]attack[/b] a Rebel within 6 spaces. Target « {0} ».\n
 [b]Move 1[/b] {2}\n
 [b]Move 9[/b] {2}"
ACTION_IG_88_GREEN_YELLOW,"• This figure’s attack pool consists of 1 green and 1 yellow die during this activation.\n
 [b]Move 1[/b] to [b]attack[/b] a Rebel within 4 spaces. Target « {0} ».\n
 [b]Move 1[/b] to [b]attack[/b] a Rebel within 3 spaces. Target « {0} ».\n
 [b]Move 5[/b] to [b]attack[/b] a Rebel within 4 spaces. Target « {0} ».\n
 [b]Move 1[/b] {2}\n
 [b]Move 9[/b] {2}"
